id,direction,signal_time,entry_time,exit_time,outcome,entry,stop,exit,risk,net_pnl,commission
1,SELL,2020-01-02 16:00,2020-01-02 17:00,2020-01-03 04:00,sl,7052.32,7110.19,7110.19,57.87,-112.24,12.24
2,BUY,2020-01-05 01:00,2020-01-05 02:00,2020-01-05 21:00,sl,7459.91,7391.82,7391.82,68.09,-109.66,10.78
3,BUY,2020-01-06 02:00,2020-01-06 03:00,2020-01-06 13:00,sl,7551.47,7484.10,7484.10,67.37,-108.69,10.91
4,BUY,2020-01-06 22:00,2020-01-06 23:00,2020-01-08 17:00,time,7712.58,7631.99,8115.00,80.59,473.35,9.50
5,BUY,2020-01-14 00:00,2020-01-14 01:00,2020-01-16 02:00,time,8270.01,8197.16,8663.63,72.85,536.26,11.79
6,BUY,2020-01-19 01:00,2020-01-19 02:00,2020-01-19 06:00,sl,9146.91,9058.72,9058.72,88.19,-117.81,11.02
7,SELL,2020-01-19 11:00,2020-01-19 12:00,2020-01-21 21:00,time,8681.16,8806.77,8719.98,125.61,-39.96,7.32
8,SELL,2020-01-23 09:00,2020-01-23 10:00,2020-01-24 14:00,time,8440.84,8526.35,8466.89,85.51,-42.46,10.40
9,BUY,2020-01-26 17:00,2020-01-26 18:00,2020-02-01 13:00,time,8578.85,8503.47,9311.64,75.38,1006.19,12.43
10,BUY,2020-02-05 10:00,2020-02-05 11:00,2020-02-08 03:00,time,9383.46,9305.79,9729.08,77.67,496.94,14.13
11,BUY,2020-02-09 03:00,2020-02-09 04:00,2020-02-10 05:00,sl,10052.66,9971.16,9971.16,81.50,-134.54,14.72
12,BUY,2020-02-11 15:00,2020-02-11 16:00,2020-02-13 09:00,time,10165.00,10055.67,10260.86,109.33,92.81,11.07
13,SELL,2020-02-15 15:00,2020-02-15 16:00,2020-02-15 16:00,sl,9983.24,10087.14,10087.14,103.90,,
14,BUY,2020-02-18 20:00,2020-02-18 21:00,2020-02-19 07:00,sl,10156.22,10029.40,10029.40,126.82,-128.84,9.50
15,BUY,2020-02-23 03:00,2020-02-23 04:00,2020-02-24 02:00,sl,9786.50,9726.46,9726.46,60.04,-137.24,19.18
16,SELL,2020-02-26 16:00,2020-02-26 17:00,2020-02-27 12:00,sl,8750.16,8935.20,8935.20,185.04,-122.26,5.58
17,BUY,2020-03-05 09:00,2020-03-05 10:00,2020-03-07 17:00,time,9080.08,8981.49,9038.86,98.59,-58.88,10.61
18,SELL,2020-03-07 17:00,2020-03-07 18:00,2020-03-10 11:00,time,8925.00,9001.31,8038.23,76.31,1322.08,12.77
19,SELL,2020-03-12 10:00,2020-03-12 11:00,2020-03-12 11:00,sl,6014.90,6326.42,6326.42,311.52,,
20,SELL,2020-03-12 23:00,2020-03-13 00:00,2020-03-13 03:00,sl,4800.01,5369.09,5369.09,569.08,-129.23,1.14
21,BUY,2020-03-15 21:00,2020-03-15 22:00,2020-03-15 22:00,sl,5906.85,5701.33,5701.33,205.52,,
22,SELL,2020-03-16 10:00,2020-03-16 11:00,2020-03-16 12:00,sl,4452.85,4748.49,4748.49,295.64,-128.74,1.97
23,BUY,2020-03-19 09:00,2020-03-19 10:00,2020-03-20 21:00,time,5594.99,5439.17,5970.09,155.82,297.41,4.66
24,SELL,2020-03-27 23:00,2020-03-28 00:00,2020-03-30 06:00,time,6359.11,6476.90,6202.98,117.79,163.42,6.85
25,BUY,2020-04-02 17:00,2020-04-02 18:00,2020-04-02 18:00,sl,7084.00,6923.99,6923.99,160.01,,
26,BUY,2020-04-06 06:00,2020-04-06 07:00,2020-04-06 07:00,sl,7078.99,6979.67,6979.67,99.32,,
27,SELL,2020-04-10 05:00,2020-04-10 06:00,2020-04-12 13:00,time,6954.69,7072.50,6910.03,117.81,41.64,7.65
28,BUY,2020-04-12 16:00,2020-04-12 17:00,2020-04-12 17:00,sl,7142.62,7062.48,7062.48,80.14,,
29,SELL,2020-04-15 23:00,2020-04-16 00:00,2020-04-16 07:00,sl,6621.25,6700.88,6700.88,79.63,-141.28,10.91
30,BUY,2020-04-18 13:00,2020-04-18 14:00,2020-04-18 16:00,sl,7237.13,7165.80,7165.80,71.33,-141.98,13.02
31,BUY,2020-04-22 13:00,2020-04-22 14:00,2020-04-23 07:00,time,7061.97,6993.02,7039.95,68.95,-53.78,13.04
32,BUY,2020-04-23 14:00,2020-04-23 15:00,2020-04-23 23:00,sl,7537.27,7424.64,7424.64,112.63,-135.44,8.44
33,BUY,2020-04-29 06:00,2020-04-29 07:00,2020-05-03 15:00,time,7945.39,7873.13,8768.55,72.26,1416.82,14.53
34,BUY,2020-05-06 10:00,2020-05-06 11:00,2020-05-06 23:00,sl,9227.51,9104.87,9104.87,122.64,-150.27,10.45
35,BUY,2020-05-07 17:00,2020-05-07 18:00,2020-05-09 06:00,sl,9832.08,9638.43,9638.43,193.65,-145.27,6.95
36,SELL,2020-05-10 00:00,2020-05-10 01:00,2020-05-11 11:00,sl,8703.56,8966.32,8966.32,262.76,-141.46,4.60
37,BUY,2020-05-13 20:00,2020-05-13 21:00,2020-05-15 03:00,time,9285.00,9157.26,9490.10,127.74,207.52,9.95
38,BUY,2020-05-17 12:00,2020-05-17 13:00,2020-05-17 22:00,sl,9768.75,9633.51,9633.51,135.24,-147.39,9.86
39,SELL,2020-05-20 15:00,2020-05-20 16:00,2020-05-20 17:00,sl,9414.51,9546.99,9546.99,132.48,-145.79,9.74
40,SELL,2020-05-21 14:00,2020-05-21 15:00,2020-05-22 11:00,time,9084.14,9238.32,9164.63,154.18,-78.23,7.97
41,SELL,2020-05-24 23:00,2020-05-25 00:00,2020-05-25 07:00,sl,8718.14,8857.84,8857.84,139.70,-142.23,8.42
42,BUY,2020-05-27 10:00,2020-05-27 11:00,2020-05-29 11:00,time,9128.10,9027.47,9365.00,100.63,299.51,12.16
43,BUY,2020-05-30 22:00,2020-05-30 23:00,2020-05-31 02:00,sl,9729.00,9623.82,9623.82,105.18,-147.84,12.45
