id,direction,signal_time,entry_time,exit_time,outcome,entry,stop,exit,risk,net_pnl,commission
1,SELL,2022-01-05 16:00,2022-01-05 20:00,2022-01-09 20:00,time,44685.93,46361.97,42695.27,1676.04,116.16,2.61
2,BUY,2022-01-11 16:00,2022-01-11 20:00,2022-01-14 12:00,time,42972.04,41096.74,42012.94,1875.30,-54.03,2.29
3,BUY,2022-01-20 12:00,2022-01-20 16:00,2022-01-20 20:00,sl,43308.70,41966.42,41966.42,1342.28,-103.82,3.20
4,SELL,2022-01-21 00:00,2022-01-21 04:00,2022-01-25 00:00,time,38465.65,40264.67,36660.35,1799.02,97.85,2.08
5,BUY,2022-01-26 08:00,2022-01-26 12:00,2022-01-27 00:00,sl,38072.77,35741.82,35741.82,2330.95,-102.15,1.59
6,BUY,2022-02-04 12:00,2022-02-04 16:00,2022-02-17 12:00,time,39490.88,37881.71,43164.05,1609.17,224.66,2.56
7,SELL,2022-02-17 16:00,2022-02-17 20:00,2022-02-28 16:00,time,41204.22,42839.02,40824.96,1634.80,21.06,2.55
8,BUY,2022-02-28 16:00,2022-02-28 20:00,2022-03-03 16:00,time,41329.44,39211.51,42547.34,2117.93,56.63,2.02
9,SELL,2022-03-04 12:00,2022-03-04 16:00,2022-03-09 04:00,time,40694.32,42736.08,41217.73,2041.76,-28.35,2.06
10,BUY,2022-03-09 04:00,2022-03-09 08:00,2022-03-10 04:00,sl,41791.10,39694.22,39694.22,2096.88,-104.27,1.99
11,SELL,2022-03-13 20:00,2022-03-14 00:00,2022-03-14 08:00,sl,37777.35,39199.46,39199.46,1422.11,-103.98,2.74
12,BUY,2022-03-18 16:00,2022-03-18 20:00,2022-03-20 16:00,time,42042.71,40305.97,41340.30,1736.74,-42.93,2.41
13,BUY,2022-03-24 12:00,2022-03-24 16:00,2022-03-31 20:00,time,44000.00,42496.89,45581.98,1503.11,102.03,2.97
14,SELL,2022-04-01 00:00,2022-04-01 04:00,2022-04-01 12:00,sl,44599.98,46035.94,46035.94,1435.96,-103.97,3.18
15,SELL,2022-04-06 12:00,2022-04-06 16:00,2022-04-10 20:00,time,44168.36,45640.36,43235.77,1472.00,60.23,2.96
16,SELL,2022-04-11 08:00,2022-04-11 12:00,2022-04-13 16:00,time,41067.64,42274.17,41158.18,1206.53,-10.95,3.42
17,SELL,2022-04-18 04:00,2022-04-18 08:00,2022-04-18 16:00,sl,38919.85,39863.88,39863.88,944.03,-104.42,4.18
18,BUY,2022-04-19 12:00,2022-04-19 16:00,2022-04-21 20:00,sl,41445.88,40249.99,40249.99,1195.89,-102.59,3.39
19,SELL,2022-04-22 12:00,2022-04-22 16:00,2022-04-25 20:00,time,39433.60,40867.59,40225.98,1433.99,-56.97,2.73
20,SELL,2022-04-30 20:00,2022-05-01 00:00,2022-05-02 04:00,sl,37630.80,38851.61,38851.61,1220.81,-100.66,3.06
21,BUY,2022-05-04 16:00,2022-05-04 20:00,2022-05-05 12:00,sl,39859.23,38561.11,38561.11,1298.12,-99.51,2.92
