symbol,window,trade_id,direction,outcome,net_pnl,realized_r,consec_loss,in_streak_ge_n,same_side_run,same_side_loss_run,atr_pct,channel_atr,breakout_atr,adx,bars_held,bars_since_prev_exit
BTCUSDT,2024-2026,75,BUY,time,333.7897,2.6525,0,0,1,0,0.006033,4.4790,1.1911,16.7648,23.00,16.00
BTCUSDT,2024-2026,76,SELL,time,-66.1002,-0.3973,1,1,1,1,0.007159,3.7442,1.6548,13.6899,26.00,46.00
BTCUSDT,2024-2026,77,BUY,sl,-154.6620,-1.0000,2,1,1,1,0.004323,8.8337,0.4600,17.9934,2.00,19.00
BTCUSDT,2024-2026,78,SELL,sl,-155.0138,-1.0000,3,1,1,1,0.003937,3.3127,0.5582,18.4005,3.00,33.00
BTCUSDT,2024-2026,79,BUY,sl,-146.9419,-1.0000,4,1,1,1,0.005440,3.5835,2.2824,18.9016,3.00,15.00
BTCUSDT,2024-2026,80,SELL,sl,-141.1436,-1.0000,5,1,1,1,0.007449,5.0492,0.1533,19.6722,6.00,9.00
BTCUSDT,2024-2026,81,BUY,sl,-142.6920,-1.0000,6,1,1,1,0.005818,3.5311,0.2245,16.4970,19.00,52.00
BTCUSDT,2024-2026,82,SELL,sl,-143.0192,-1.0000,7,1,1,1,0.005179,6.4223,0.1404,12.5597,3.00,7.00
BTCUSDT,2024-2026,83,SELL,sl,-161.4882,-1.0000,8,1,2,2,0.002306,2.2723,0.1717,11.1269,1.00,39.00
BTCUSDT,2024-2026,84,BUY,time,481.1116,4.0321,0,0,1,0,0.004838,3.6302,0.0483,16.5845,90.00,15.00
BTCUSDT,2024-2026,85,SELL,time,4.6051,0.1557,0,0,1,0,0.005559,4.8435,0.8094,18.3139,43.00,22.00
BTCUSDT,2024-2026,87,SELL,time,237.8605,1.9936,0,0,2,0,0.004723,3.1537,1.3811,20.0553,32.00,37.00
BTCUSDT,2024-2026,88,BUY,sl,-145.7933,-1.0000,1,1,1,1,0.005752,5.0342,3.2098,30.3883,5.00,3.00
BTCUSDT,2024-2026,89,SELL,sl,-139.9462,-1.0000,2,1,1,1,0.008107,5.6212,0.9278,25.2352,20.00,22.00
BTCUSDT,2024-2026,90,SELL,sl,-142.6745,-1.0000,3,1,2,2,0.005776,5.8272,2.5414,19.5588,3.00,5.00
BTCUSDT,2024-2026,92,SELL,sl,-146.4585,-1.0000,4,1,3,3,0.004178,3.8565,0.7924,21.1975,7.00,62.00
BTCUSDT,2024-2026,93,BUY,sl,-137.2537,-1.0000,5,1,1,1,0.006640,4.1942,0.2307,27.0942,1.00,2.00
BTCUSDT,2024-2026,94,BUY,sl,-142.6635,-1.0000,6,1,2,2,0.004261,3.7831,0.4679,20.7341,5.00,60.00
BTCUSDT,2024-2026,95,SELL,time,-7.8271,0.0548,7,1,1,1,0.005602,5.3234,0.1467,20.5520,45.00,15.00
BTCUSDT,2024-2026,96,SELL,time,1973.2820,16.6174,0,0,2,0,0.001518,3.4115,0.2301,13.5911,48.00,14.00
BTCUSDT,2024-2026,97,BUY,sl,-153.1760,-1.0000,1,0,1,1,0.008137,7.3784,0.0496,27.3842,13.00,4.00
BTCUSDT,2024-2026,98,BUY,sl,-158.2411,-1.0000,2,0,2,2,0.005132,4.3169,0.0314,17.7321,5.00,30.00
BTCUSDT,2024-2026,99,SELL,sl,-152.2663,-1.0000,3,0,1,1,0.006756,4.2815,1.2955,22.4380,4.00,25.00
BTCUSDT,2024-2026,100,BUY,time,506.1942,3.9153,0,0,1,0,0.003050,2.7738,1.6202,17.9679,48.00,32.00
BTCUSDT,2024-2026,101,SELL,time,1410.4627,10.0553,0,0,1,0,0.005042,4.6697,1.1696,21.4472,97.00,7.00
BTCUSDT,2024-2026,102,BUY,sl,-171.7964,-1.0000,1,0,1,1,0.006630,7.9020,1.0728,17.7957,14.00,1.00
BTCUSDT,2024-2026,103,SELL,sl,-168.3730,-1.0000,2,0,1,1,0.007439,5.4509,0.8476,24.3880,8.00,17.00
BTCUSDT,2024-2026,104,BUY,sl,-164.7329,-1.0000,3,0,1,1,0.008460,3.9966,2.0942,22.7956,4.00,45.00
BTCUSDT,2024-2026,105,SELL,sl,-162.3492,-1.0000,4,0,1,1,0.009035,5.0529,0.1943,12.2423,11.00,41.00
BTCUSDT,2024-2026,106,BUY,time,1571.4378,10.6287,0,0,1,0,0.005948,5.1864,0.4337,14.7659,103.00,21.00
BTCUSDT,2024-2026,107,SELL,sl,-181.3212,-1.0000,1,0,1,1,0.006873,4.1194,0.3730,13.7631,11.00,23.00
BTCUSDT,2024-2026,108,BUY,time,378.8101,2.4195,0,0,1,0,0.006667,4.3124,0.0567,21.8582,73.00,11.00
BTCUSDT,2024-2026,109,SELL,sl,-182.6364,-1.0000,1,1,1,1,0.007255,3.9730,0.2739,17.3786,3.00,15.00
BTCUSDT,2024-2026,111,SELL,time,-135.5632,-0.7361,2,1,2,2,0.007962,4.3746,0.1983,22.2953,16.00,8.00
BTCUSDT,2024-2026,112,SELL,sl,-177.5468,-1.0000,3,1,3,3,0.008071,3.8257,1.2163,23.1349,18.00,17.00
BTCUSDT,2024-2026,113,BUY,time,-27.0704,-0.0876,4,1,1,1,0.008400,5.5306,0.7887,32.3651,86.00,7.00
BTCUSDT,2024-2026,114,SELL,sl,-177.2346,-1.0000,5,1,1,1,0.007065,9.0716,0.1118,40.0630,1.00,22.00
BTCUSDT,2024-2026,115,SELL,time,2017.3054,12.6832,0,0,2,0,0.007426,3.3954,0.0946,32.6067,125.00,28.00
BTCUSDT,2024-2026,116,BUY,sl,-188.1385,-1.0000,1,0,1,1,0.015120,8.2273,0.1980,20.5996,24.00,16.00
BTCUSDT,2024-2026,118,BUY,time,257.5429,1.4952,0,0,2,0,0.013219,5.0424,0.5601,23.5169,69.00,22.00
BTCUSDT,2024-2026,119,SELL,time,76.5621,0.5409,0,0,1,0,0.005649,4.9781,0.1176,20.1576,20.00,4.00
BTCUSDT,2024-2026,120,BUY,sl,-194.6393,-1.0000,1,1,1,1,0.009289,5.1243,0.7860,24.1404,2.00,29.00
BTCUSDT,2024-2026,121,SELL,sl,-192.0340,-1.0000,2,1,1,1,0.009822,5.8893,0.3993,27.7834,10.00,31.00
BTCUSDT,2024-2026,122,SELL,sl,-189.4248,-1.0000,3,1,2,2,0.010297,6.2076,0.8122,27.1393,6.00,8.00
BTCUSDT,2024-2026,124,SELL,sl,-196.7913,-1.0000,4,1,3,3,0.005604,3.5770,2.0960,25.3428,13.00,70.00
BTCUSDT,2024-2026,125,BUY,sl,-188.7174,-1.0000,5,1,1,1,0.007736,4.4508,1.3102,26.8279,13.00,12.00
BTCUSDT,2024-2026,126,BUY,sl,-186.2246,-1.0000,6,1,2,2,0.007975,4.9037,1.2505,21.7045,4.00,30.00
BTCUSDT,2024-2026,127,BUY,time,136.0449,0.8921,0,0,3,0,0.007265,4.8512,1.4847,30.5517,28.00,42.00
BTCUSDT,2024-2026,128,SELL,time,1495.5904,8.8740,0,0,1,0,0.004316,4.4598,0.1630,23.7620,77.00,33.00
BTCUSDT,2024-2026,129,BUY,sl,-203.3569,-1.0000,1,1,1,1,0.007284,5.9734,0.2899,33.9769,4.00,2.00
BTCUSDT,2024-2026,130,SELL,sl,-200.4669,-1.0000,2,1,1,1,0.007673,5.5326,0.4951,26.0067,3.00,21.00
BTCUSDT,2024-2026,131,SELL,sl,-215.6564,-1.0000,3,1,2,2,0.003660,3.5579,0.7455,16.6568,41.00,33.00
BTCUSDT,2024-2026,132,BUY,sl,-197.8631,-1.0000,4,1,1,1,0.006765,5.3454,0.1885,21.5898,9.00,3.00
BTCUSDT,2024-2026,133,SELL,sl,-196.1390,-1.0000,5,1,1,1,0.006663,5.8524,0.2096,23.2573,15.00,16.00
BTCUSDT,2024-2026,134,SELL,sl,-191.6742,-1.0000,6,1,2,2,0.007665,5.4336,0.4932,29.7242,2.00,25.00
BTCUSDT,2024-2026,135,SELL,time,20.9588,0.1855,0,0,3,0,0.010195,3.7096,0.9798,29.8810,22.00,21.00
BTCUSDT,2024-2026,136,SELL,sl,-198.1124,-1.0000,1,0,4,1,0.004957,3.8930,0.4773,15.9713,1.00,27.00
BTCUSDT,2024-2026,138,BUY,time,-56.2072,-0.2501,2,0,1,1,0.008790,4.3749,1.2724,27.3073,37.00,24.00
BTCUSDT,2024-2026,139,SELL,sl,-184.5642,-1.0000,3,0,1,1,0.009129,3.8209,0.7074,21.3198,1.00,8.00
BTCUSDT,2024-2026,140,BUY,time,340.9193,2.0776,0,0,1,0,0.009252,4.6461,0.1736,21.5017,88.00,11.00
BTCUSDT,2024-2026,141,SELL,time,193.1675,1.2657,0,0,1,0,0.004359,3.8944,1.0087,18.6601,30.00,6.00
BTCUSDT,2024-2026,142,BUY,time,1114.7028,6.4606,0,0,1,0,0.006483,4.3907,0.1475,28.2065,112.00,5.00
BTCUSDT,2024-2026,143,SELL,sl,-225.2086,-1.0000,1,1,1,1,0.003226,3.9638,0.2722,11.4086,7.00,7.00
BTCUSDT,2024-2026,144,BUY,sl,-207.6560,-1.0000,2,1,1,1,0.005243,3.3758,0.9602,14.7467,1.00,6.00
BTCUSDT,2024-2026,145,BUY,sl,-199.1484,-1.0000,3,1,2,2,0.007146,3.5709,0.7698,14.4573,2.00,4.00
BTCUSDT,2024-2026,146,BUY,sl,-199.4795,-1.0000,4,1,3,3,0.006218,3.2517,0.7312,15.4170,11.00,38.00
BTCUSDT,2024-2026,147,SELL,sl,-200.7825,-1.0000,5,1,1,1,0.005295,5.6132,0.0032,23.3583,2.00,18.00
BTCUSDT,2024-2026,148,BUY,time,49.3933,0.3883,0,0,1,0,0.006181,6.2754,0.0720,22.2774,81.00,13.00
BTCUSDT,2024-2026,149,SELL,time,342.7343,2.1252,0,0,1,0,0.003565,4.2538,1.4034,15.2372,29.00,1.00
BTCUSDT,2024-2026,150,SELL,sl,-193.7423,-1.0000,1,1,2,1,0.008905,5.6114,0.5226,49.6755,5.00,14.00
BTCUSDT,2024-2026,151,BUY,sl,-197.6636,-1.0000,2,1,1,1,0.006085,4.8244,0.7588,19.7907,1.00,59.00
BTCUSDT,2024-2026,152,BUY,time,-168.9191,-0.8564,3,1,2,2,0.006511,5.3705,0.5910,19.0680,28.00,3.00
BTCUSDT,2024-2026,154,BUY,sl,-201.7584,-1.0000,4,1,3,3,0.004228,4.7356,2.6110,34.1329,8.00,28.00
BTCUSDT,2024-2026,155,BUY,sl,-189.5304,-1.0000,5,1,4,4,0.006649,4.8139,0.0510,29.8621,3.00,6.00
BTCUSDT,2024-2026,156,SELL,sl,-184.4748,-1.0000,6,1,1,1,0.008147,4.2931,0.1539,22.8614,13.00,6.00
BTCUSDT,2024-2026,157,SELL,time,-45.7872,-0.1409,7,1,2,2,0.005104,5.0117,1.4042,26.4825,17.00,30.00
BTCUSDT,2024-2026,158,SELL,sl,-187.2514,-1.0000,8,1,3,3,0.005891,5.9433,0.0081,36.5304,13.00,5.00
BTCUSDT,2024-2026,159,BUY,time,351.9732,2.2340,0,0,1,0,0.005748,6.7333,0.1625,24.1213,47.00,7.00
BTCUSDT,2024-2026,160,SELL,sl,-204.5255,-1.0000,1,0,1,1,0.003266,4.7206,1.3308,24.2872,1.00,3.00
BTCUSDT,2024-2026,161,BUY,time,856.7473,5.2276,0,0,1,0,0.005678,3.6648,2.4979,18.1096,75.00,12.00
BTCUSDT,2024-2026,162,BUY,time,-16.8744,0.0073,1,1,2,1,0.006475,2.9218,0.2982,16.0168,34.00,19.00
BTCUSDT,2024-2026,164,BUY,sl,-224.3214,-1.0000,2,1,3,2,0.002415,4.5919,0.0559,17.1420,10.00,33.00
BTCUSDT,2024-2026,165,SELL,sl,-194.2488,-1.0000,3,1,1,1,0.005633,3.8859,1.9357,23.7015,5.00,7.00
BTCUSDT,2024-2026,166,SELL,sl,-192.4815,-1.0000,4,1,2,2,0.005523,3.2436,0.3107,18.2510,15.00,38.00
BTCUSDT,2024-2026,167,BUY,sl,-188.7239,-1.0000,5,1,1,1,0.005937,5.8348,0.7280,17.8268,17.00,14.00
BTCUSDT,2024-2026,169,BUY,time,2811.1905,17.0354,0,0,2,0,0.002458,4.5495,0.6981,14.6144,71.00,55.00
BTCUSDT,2024-2026,170,SELL,time,11.1876,0.1692,0,0,1,0,0.005945,3.5975,0.3020,19.8724,24.00,25.00
BTCUSDT,2024-2026,171,SELL,sl,-227.8380,-1.0000,1,0,2,1,0.004117,3.7741,2.2775,30.6701,1.00,37.00
BTCUSDT,2024-2026,172,SELL,sl,-218.9829,-1.0000,2,0,3,2,0.005132,5.6763,0.2506,42.9945,1.00,11.00
BTCUSDT,2024-2026,175,BUY,time,915.1549,4.8541,0,0,1,0,0.009642,5.4602,0.7559,21.0460,88.00,57.00
BTCUSDT,2024-2026,176,BUY,sl,-225.9663,-1.0000,1,0,2,1,0.005229,4.3102,3.9251,31.8608,16.00,12.00
BTCUSDT,2024-2026,177,BUY,time,1044.6968,5.3374,0,0,3,0,0.010262,5.5966,0.1634,38.8914,76.00,14.00
BTCUSDT,2024-2026,178,BUY,sl,-221.9721,-1.0000,1,1,4,1,0.010395,5.0292,0.2285,17.1089,17.00,31.00
BTCUSDT,2024-2026,179,SELL,sl,-227.8893,-1.0000,2,1,1,1,0.006458,3.6236,0.3926,19.0015,2.00,31.00
BTCUSDT,2024-2026,180,BUY,sl,-223.6340,-1.0000,3,1,1,1,0.006966,4.2540,0.9541,17.1860,4.00,7.00
BTCUSDT,2024-2026,181,BUY,sl,-216.1626,-1.0000,4,1,2,2,0.009411,4.1186,0.0109,19.7694,1.00,5.00
BTCUSDT,2024-2026,182,BUY,sl,-217.2102,-1.0000,5,1,3,3,0.007605,4.8306,0.0931,8.3499,4.00,25.00
BTCUSDT,2024-2026,183,BUY,sl,-215.1041,-1.0000,6,1,4,4,0.007495,4.1418,0.6749,14.9196,2.00,16.00
BTCUSDT,2024-2026,184,BUY,time,309.0522,1.6629,0,0,5,0,0.008225,4.6413,1.0421,17.4368,34.00,12.00
BTCUSDT,2024-2026,185,SELL,sl,-225.8918,-1.0000,1,0,1,1,0.004861,3.6336,0.5010,18.6903,9.00,47.00
BTCUSDT,2024-2026,186,BUY,sl,-215.8287,-1.0000,2,0,1,1,0.006669,4.1685,0.0304,18.6897,3.00,12.00
BTCUSDT,2024-2026,188,SELL,time,-25.8737,-0.0586,3,0,1,1,0.008924,5.3450,0.7796,35.4852,37.00,9.00
BTCUSDT,2024-2026,189,BUY,time,222.9673,1.2414,0,0,1,0,0.007385,5.5612,0.2111,22.7029,68.00,4.00
BTCUSDT,2024-2026,191,BUY,sl,-225.5550,-1.0000,1,1,2,1,0.004381,4.2710,0.5701,14.3212,2.00,35.00
BTCUSDT,2024-2026,192,BUY,sl,-222.1011,-1.0000,2,1,3,2,0.004513,4.8456,0.2916,16.3363,1.00,2.00
BTCUSDT,2024-2026,193,SELL,sl,-212.0761,-1.0000,3,1,1,1,0.006192,4.1390,1.0877,20.8787,5.00,6.00
BTCUSDT,2024-2026,194,SELL,sl,-202.9653,-1.0000,4,1,2,2,0.009267,3.8373,0.1848,24.1537,2.00,4.00
BTCUSDT,2024-2026,196,BUY,sl,-205.1879,-1.0000,5,1,1,1,0.006871,4.8583,0.0085,15.4785,2.00,38.00
BTCUSDT,2024-2026,197,BUY,time,535.6110,2.9935,0,0,2,0,0.006803,5.0985,0.3926,13.2968,23.00,8.00
BTCUSDT,2024-2026,199,SELL,sl,-208.2555,-1.0000,1,0,1,1,0.007110,4.4151,0.2632,19.2076,1.00,89.00
BTCUSDT,2024-2026,200,SELL,time,-54.8996,-0.2195,2,0,2,2,0.009251,3.7608,0.1503,19.9397,41.00,3.00
BTCUSDT,2024-2026,201,BUY,time,107.3580,0.6599,0,0,1,0,0.007618,5.6326,0.3242,19.8019,30.00,5.00
BTCUSDT,2024-2026,202,BUY,sl,-207.6663,-1.0000,1,0,2,1,0.006622,3.9775,0.3697,13.5491,11.00,30.00
BTCUSDT,2024-2026,203,BUY,time,417.9695,2.3747,0,0,3,0,0.004956,4.3913,0.1892,22.8604,63.00,24.00
BTCUSDT,2024-2026,204,SELL,sl,-205.1389,-1.0000,1,0,1,1,0.008971,4.0476,0.7658,24.4489,7.00,1.00
BTCUSDT,2024-2026,205,SELL,time,560.5319,3.0431,0,0,2,0,0.008791,5.7699,0.3540,27.5120,58.00,8.00
BTCUSDT,2024-2026,206,BUY,sl,-206.4988,-1.0000,1,1,1,1,0.010639,6.1498,0.0331,22.1129,5.00,1.00
BTCUSDT,2024-2026,207,SELL,sl,-209.6982,-1.0000,2,1,1,1,0.007432,4.4005,0.4515,18.3263,4.00,17.00
BTCUSDT,2024-2026,208,SELL,sl,-207.6024,-1.0000,3,1,2,2,0.007350,4.7046,0.7516,15.7440,3.00,6.00
BTCUSDT,2024-2026,209,SELL,sl,-204.6765,-1.0000,4,1,3,3,0.007646,4.0659,0.3759,19.6075,7.00,2.00
BTCUSDT,2024-2026,210,SELL,sl,-197.8470,-1.0000,5,1,4,4,0.010674,3.6687,0.4517,22.7979,6.00,13.00
BTCUSDT,2024-2026,211,BUY,time,24.6585,0.2170,0,0,1,0,0.008037,5.1305,1.1823,22.7489,41.00,17.00
BTCUSDT,2024-2026,212,SELL,sl,-201.2808,-1.0000,1,0,1,1,0.007321,3.3219,2.4981,22.0399,24.00,1.00
BTCUSDT,2024-2026,213,SELL,time,-15.7260,-0.0084,2,0,2,2,0.008568,3.5769,0.0892,17.5247,75.00,7.00
BTCUSDT,2024-2026,214,BUY,sl,-197.2778,-1.0000,3,0,1,1,0.008023,4.5561,0.7336,25.1184,3.00,19.00
BTCUSDT,2024-2026,215,BUY,time,71.4019,0.5127,0,0,2,0,0.005732,4.7901,0.3501,25.5117,28.00,36.00
BTCUSDT,2024-2026,216,BUY,time,-74.6638,-0.2662,1,0,3,1,0.004551,4.2997,0.0644,21.1762,17.00,8.00
BTCUSDT,2024-2026,217,BUY,sl,-206.4921,-1.0000,2,0,4,2,0.004558,4.5356,0.2936,17.8743,5.00,43.00
BTCUSDT,2024-2026,218,BUY,time,110.0594,0.7276,0,0,5,0,0.006092,4.2614,1.3770,22.5580,20.00,5.00
BTCUSDT,2024-2026,219,SELL,time,536.1328,3.1003,0,0,1,0,0.006007,6.8232,1.2865,32.5216,67.00,5.00
BTCUSDT,2024-2026,220,BUY,sl,-197.5220,-1.0000,1,0,1,1,0.009471,4.5080,0.5508,25.1790,1.00,7.00
BTCUSDT,2024-2026,221,BUY,sl,-217.6023,-1.0000,2,0,2,2,0.003474,4.0565,0.0635,14.9572,5.00,45.00
BTCUSDT,2024-2026,222,SELL,sl,-199.8608,-1.0000,3,0,1,1,0.006233,3.8190,0.1265,15.3801,15.00,10.00
BTCUSDT,2024-2026,223,BUY,time,268.9995,1.5788,0,0,1,0,0.009421,6.9012,0.0264,22.7251,54.00,11.00
BTCUSDT,2024-2026,224,BUY,time,233.1510,1.3669,0,0,2,0,0.008416,4.1277,0.9270,19.3408,69.00,11.00
BTCUSDT,2024-2026,225,BUY,sl,-191.4020,-1.0000,1,0,3,1,0.015283,4.1835,0.6477,26.4220,8.00,8.00
BTCUSDT,2024-2026,226,SELL,sl,-197.5427,-1.0000,2,0,1,1,0.007625,4.9533,0.0401,23.4666,13.00,58.00
BTCUSDT,2024-2026,227,SELL,time,544.5034,3.2688,0,0,2,0,0.002793,3.6239,0.3905,19.3781,30.00,81.00
BTCUSDT,2024-2026,228,BUY,time,7.4404,0.1365,0,0,1,0,0.006929,5.1616,0.2700,15.2733,30.00,40.00
BTCUSDT,2024-2026,229,SELL,time,675.8957,3.7509,0,0,1,0,0.006555,3.7566,1.9365,17.6256,69.00,16.00
BTCUSDT,2024-2026,230,BUY,sl,-199.3594,-1.0000,1,1,1,1,0.016884,4.9065,0.1875,43.1344,26.00,3.00
BTCUSDT,2024-2026,232,BUY,sl,-223.9767,-1.0000,2,1,2,2,0.003693,3.9253,0.7164,14.6900,6.00,103.00
BTCUSDT,2024-2026,234,BUY,time,-160.1323,-0.7697,3,1,3,3,0.007842,3.8208,0.0574,17.7444,29.00,23.00
BTCUSDT,2024-2026,235,SELL,sl,-211.7675,-1.0000,4,1,1,1,0.004795,4.0753,0.4984,21.2962,23.00,3.00
BTCUSDT,2024-2026,237,BUY,sl,-207.5525,-1.0000,5,1,1,1,0.005088,4.7315,0.1820,16.7892,4.00,49.00
BTCUSDT,2024-2026,238,SELL,time,470.1693,2.8953,0,0,1,0,0.002175,3.1697,0.2496,9.4430,75.00,35.00
BTCUSDT,2024-2026,239,BUY,time,-68.1143,-0.2291,1,0,1,1,0.004872,6.9081,0.2842,10.7360,39.00,16.00
BTCUSDT,2024-2026,240,SELL,time,-79.0093,-0.3167,2,0,1,1,0.006115,4.5322,0.4335,41.0123,18.00,1.00
BTCUSDT,2024-2026,241,SELL,sl,-238.9564,-1.0000,3,0,2,2,0.002276,4.1158,1.6084,12.8111,10.00,24.00
BTCUSDT,2024-2026,242,SELL,time,1966.5558,10.9137,0,0,3,0,0.004943,3.0576,0.8624,25.0506,68.00,16.00
BTCUSDT,2024-2026,243,SELL,sl,-212.9267,-1.0000,1,0,4,1,0.012463,4.7385,0.5841,37.1856,13.00,15.00
BTCUSDT,2024-2026,244,BUY,time,-25.3163,-0.0772,2,0,1,1,0.013473,5.9747,0.1049,28.4308,36.00,12.00
BTCUSDT,2024-2026,245,BUY,time,357.8196,1.8829,0,0,2,0,0.007437,3.4689,1.2888,21.4212,23.00,1.00
BTCUSDT,2024-2026,246,SELL,time,-176.7247,-0.8355,1,0,1,1,0.019745,5.9323,1.0548,37.9241,16.00,11.00
BTCUSDT,2024-2026,247,BUY,sl,-210.9328,-1.0000,2,0,1,1,0.014010,5.9272,0.7608,28.0787,4.00,17.00
BTCUSDT,2024-2026,248,BUY,time,-190.1434,-0.8993,3,0,2,2,0.012115,4.2293,0.0518,31.2873,12.00,11.00
BTCUSDT,2024-2026,250,SELL,time,1229.0250,6.3686,0,0,1,0,0.004581,3.2922,1.3849,28.5459,46.00,69.00
BTCUSDT,2024-2026,252,SELL,sl,-224.6331,-1.0000,1,1,2,1,0.009370,5.2417,0.7247,13.6962,4.00,57.00
BTCUSDT,2024-2026,253,BUY,sl,-225.9991,-1.0000,2,1,1,1,0.007379,6.3344,1.3190,22.7473,4.00,18.00
BTCUSDT,2024-2026,255,SELL,sl,-223.4966,-1.0000,3,1,1,1,0.007401,4.5025,0.4736,23.8281,1.00,51.00
BTCUSDT,2024-2026,256,SELL,sl,-221.0227,-1.0000,4,1,2,2,0.007416,3.7630,0.0098,16.1504,1.00,31.00
BTCUSDT,2024-2026,257,SELL,sl,-221.0870,-1.0000,5,1,3,3,0.006521,4.7349,1.6549,24.2336,1.00,6.00
BTCUSDT,2024-2026,258,BUY,time,295.6081,1.6070,0,0,1,0,0.005781,4.8988,0.0567,21.8887,30.00,19.00
BTCUSDT,2024-2026,259,SELL,sl,-225.8405,-1.0000,1,0,1,1,0.005474,6.2958,0.4098,19.3607,1.00,21.00
BTCUSDT,2024-2026,260,BUY,time,1282.3309,6.7590,0,0,1,0,0.002144,5.0341,0.7755,14.8797,40.00,46.00
BTCUSDT,2024-2026,261,SELL,sl,-236.8805,-1.0000,1,0,1,1,0.005653,4.4085,0.3956,23.2117,1.00,39.00
BTCUSDT,2024-2026,262,SELL,time,607.4511,3.0069,0,0,2,0,0.006180,3.6931,0.1524,17.2317,44.00,35.00
BTCUSDT,2024-2026,263,BUY,sl,-235.7481,-1.0000,1,1,1,1,0.007060,4.4660,0.3012,19.9775,5.00,54.00
BTCUSDT,2024-2026,264,BUY,sl,-235.7009,-1.0000,2,1,2,2,0.006271,6.0097,1.4513,21.4272,12.00,2.00
BTCUSDT,2024-2026,265,BUY,sl,-230.8880,-1.0000,3,1,3,3,0.006956,5.9530,1.0296,18.1346,4.00,12.00
BTCUSDT,2024-2026,266,SELL,time,-184.9435,-0.8281,4,1,1,1,0.011385,4.8736,1.1487,24.9982,33.00,3.00
BTCUSDT,2024-2026,267,BUY,sl,-224.9640,-1.0000,5,1,1,1,0.007472,4.4211,0.6595,14.1905,1.00,1.00
BTCUSDT,2024-2026,269,SELL,time,-121.7784,-0.4406,6,1,1,1,0.004286,4.7732,0.7055,20.0475,73.00,55.00
BTCUSDT,2024-2026,270,BUY,sl,-211.8592,-1.0000,7,1,1,1,0.015079,6.6713,0.1706,27.2364,10.00,3.00
BTCUSDT,2024-2026,271,BUY,sl,-214.4852,-1.0000,8,1,2,2,0.009762,4.9568,0.2979,18.8466,3.00,28.00
BTCUSDT,2024-2026,272,BUY,time,-64.3556,-0.2584,9,1,3,3,0.010170,5.7038,0.6994,23.0812,44.00,4.00
BTCUSDT,2024-2026,273,SELL,sl,-221.1190,-1.0000,10,1,1,1,0.005756,5.8329,0.0914,20.6608,14.00,58.00
BTCUSDT,2024-2026,274,BUY,sl,-245.5100,-1.0000,11,1,1,1,0.002625,4.4473,0.0519,22.4196,7.00,67.00
BTCUSDT,2024-2026,275,SELL,sl,-239.3654,-1.0000,12,1,1,1,0.002812,4.4626,0.2771,20.5996,10.00,18.00
BTCUSDT,2024-2026,276,BUY,time,1780.8700,9.4749,0,0,1,0,0.004531,3.6141,3.2047,26.0864,79.00,5.00
BTCUSDT,2024-2026,277,BUY,time,-110.0656,-0.4062,1,0,2,1,0.005508,5.3407,0.3677,13.2697,21.00,28.00
BTCUSDT,2024-2026,278,SELL,sl,-248.6439,-1.0000,2,0,1,1,0.003393,5.5725,0.5763,18.6037,2.00,40.00
BTCUSDT,2024-2026,279,BUY,sl,-236.2664,-1.0000,3,0,1,1,0.004396,4.9969,0.4135,18.6724,2.00,8.00
BTCUSDT,2024-2026,281,BUY,time,246.0772,1.3466,0,0,2,0,0.005043,4.8133,0.6073,16.9838,40.00,69.00
BTCUSDT,2024-2026,282,SELL,time,347.0792,1.8471,0,0,1,0,0.004255,3.8985,0.2847,14.8223,64.00,5.00
BTCUSDT,2024-2026,283,BUY,time,1825.0262,8.8808,0,0,1,0,0.005100,3.7112,2.1610,14.4075,136.00,24.00
BTCUSDT,2024-2026,284,SELL,time,-219.5416,-0.8710,1,1,1,1,0.006941,4.6022,0.0239,23.7337,18.00,1.00
BTCUSDT,2024-2026,285,BUY,sl,-249.2022,-1.0000,2,1,1,1,0.006095,6.1241,0.2540,16.0707,4.00,10.00
BTCUSDT,2024-2026,286,SELL,sl,-252.9151,-1.0000,3,1,1,1,0.004848,3.5359,0.4569,24.6632,9.00,30.00
BTCUSDT,2024-2026,287,BUY,sl,-240.0921,-1.0000,4,1,1,1,0.007149,3.7718,0.0095,17.6672,22.00,12.00
BTCUSDT,2024-2026,288,BUY,sl,-264.9058,-1.0000,5,1,2,2,0.003037,3.4770,0.6639,17.9092,12.00,31.00
BTCUSDT,2024-2026,290,SELL,sl,-230.3518,-1.0000,6,1,1,1,0.009113,4.9331,0.3284,24.2069,7.00,11.00
BTCUSDT,2024-2026,291,BUY,time,625.8442,3.0433,0,0,1,0,0.007163,5.9110,0.2259,16.2056,59.00,30.00
BTCUSDT,2024-2026,292,SELL,sl,-244.8296,-1.0000,1,0,1,1,0.005556,2.8170,1.9740,21.5572,2.00,5.00
BTCUSDT,2024-2026,293,SELL,sl,-248.3761,-1.0000,2,0,2,2,0.004471,4.8024,0.2017,30.6667,10.00,43.00
BTCUSDT,2024-2026,294,BUY,sl,-239.2184,-1.0000,3,0,1,1,0.005529,4.4572,0.3971,28.4550,24.00,6.00
BTCUSDT,2024-2026,295,SELL,time,-152.8485,-0.5766,4,0,1,1,0.004537,5.0171,0.3866,25.7382,19.00,37.00
BTCUSDT,2024-2026,296,SELL,time,365.9040,1.8586,0,0,2,0,0.005836,4.1574,0.2746,27.7500,45.00,9.00
