symbol,window,trade_id,direction,outcome,net_pnl,realized_r,consec_loss,in_streak_ge_n,same_side_run,same_side_loss_run,atr_pct,channel_atr,breakout_atr,adx,bars_held,bars_since_prev_exit
ETHUSDT,2020-2023,30,SELL,time,2229.5102,16.1328,0,0,2,0,0.012996,4.6081,0.2897,23.6070,103.00,26.00
ETHUSDT,2020-2023,31,SELL,time,-45.0221,-0.2589,1,0,3,1,0.032014,3.6159,0.9053,19.7421,66.00,8.00
ETHUSDT,2020-2023,32,BUY,time,319.6546,2.0309,0,0,1,0,0.017904,4.6147,1.7305,15.6002,33.00,10.00
ETHUSDT,2020-2023,33,BUY,sl,-168.2567,-1.0000,1,0,2,1,0.023068,5.2535,0.7071,36.5701,6.00,86.00
ETHUSDT,2020-2023,34,SELL,time,28.3563,0.2286,0,0,1,0,0.012434,4.4519,1.6350,14.4105,21.00,81.00
ETHUSDT,2020-2023,35,SELL,sl,-173.0467,-1.0000,1,0,2,1,0.010054,6.2530,0.0716,23.9463,6.00,23.00
ETHUSDT,2020-2023,36,BUY,sl,-168.8954,-1.0000,2,0,1,1,0.012595,4.8081,0.9164,31.6996,15.00,10.00
ETHUSDT,2020-2023,37,SELL,sl,-171.2957,-1.0000,3,0,1,1,0.008523,3.7253,0.1346,15.3160,6.00,35.00
ETHUSDT,2020-2023,38,BUY,time,2138.2004,13.6855,0,0,1,0,0.010045,4.6809,0.5062,19.6263,141.00,4.00
ETHUSDT,2020-2023,39,SELL,time,157.4224,0.9309,0,0,1,0,0.013546,3.7822,0.8224,29.7701,59.00,55.00
ETHUSDT,2020-2023,40,BUY,sl,-192.5403,-1.0000,1,0,1,1,0.009530,4.8915,0.3304,21.6172,7.00,1.00
ETHUSDT,2020-2023,41,SELL,sl,-186.5042,-1.0000,2,0,1,1,0.014293,4.9567,0.2189,29.8882,20.00,2.00
ETHUSDT,2020-2023,42,BUY,sl,-186.5190,-1.0000,3,0,1,1,0.011339,4.6700,0.0222,19.2735,9.00,18.00
ETHUSDT,2020-2023,43,SELL,sl,-185.0830,-1.0000,4,0,1,1,0.010951,4.0777,1.3752,18.9970,6.00,24.00
ETHUSDT,2020-2023,44,BUY,time,747.2184,4.3788,0,0,1,0,0.014610,5.3910,1.3561,30.8833,70.00,2.00
ETHUSDT,2020-2023,45,SELL,sl,-186.0930,-1.0000,1,0,1,1,0.020004,4.3655,1.3198,32.5355,2.00,38.00
ETHUSDT,2020-2023,46,BUY,time,222.3709,1.3115,0,0,1,0,0.010654,3.5915,0.2144,22.4199,23.00,34.00
ETHUSDT,2020-2023,47,BUY,sl,-188.6829,-1.0000,1,0,2,1,0.014299,4.7339,0.8204,35.7389,8.00,8.00
ETHUSDT,2020-2023,48,BUY,sl,-190.1650,-1.0000,2,0,3,2,0.010102,4.0336,1.8386,20.1755,56.00,31.00
ETHUSDT,2020-2023,49,BUY,time,36.0003,0.2796,0,0,4,0,0.008819,3.9018,3.3333,18.7222,27.00,41.00
ETHUSDT,2020-2023,50,BUY,sl,-192.4496,-1.0000,1,0,5,1,0.007559,4.3349,1.1689,9.0325,5.00,63.00
ETHUSDT,2020-2023,51,SELL,sl,-185.9342,-1.0000,2,0,1,1,0.010768,3.9964,1.1667,19.9745,7.00,9.00
ETHUSDT,2020-2023,52,SELL,sl,-181.3748,-1.0000,3,0,2,2,0.014186,5.3227,0.0831,34.8139,19.00,4.00
ETHUSDT,2020-2023,54,BUY,sl,-178.1933,-1.0000,4,0,1,1,0.016331,4.1296,0.5356,17.6165,11.00,70.00
ETHUSDT,2020-2023,55,SELL,time,78.1600,0.4986,0,0,1,0,0.017653,1.8875,4.7173,19.3253,56.00,43.00
ETHUSDT,2020-2023,56,BUY,time,42.1937,0.3273,0,0,1,0,0.008401,3.3569,1.0555,20.5431,55.00,28.00
ETHUSDT,2020-2023,58,BUY,sl,-185.0073,-1.0000,1,0,2,1,0.007879,3.4663,2.0798,10.1959,74.00,41.00
ETHUSDT,2020-2023,59,SELL,time,-100.7613,-0.5280,2,0,1,1,0.009708,5.4153,2.0417,40.8981,17.00,24.00
ETHUSDT,2020-2023,60,BUY,sl,-179.8913,-1.0000,3,0,1,1,0.009184,8.4921,0.0209,31.6953,19.00,9.00
ETHUSDT,2020-2023,62,SELL,sl,-182.4238,-1.0000,4,0,1,1,0.006748,3.3186,0.1549,27.1913,16.00,73.00
ETHUSDT,2020-2023,63,BUY,time,1910.2110,11.7325,0,0,1,0,0.007612,4.8408,1.1210,25.8043,100.00,6.00
ETHUSDT,2020-2023,64,SELL,sl,-193.5333,-1.0000,1,1,1,1,0.011953,5.4841,0.0903,21.2231,1.00,9.00
ETHUSDT,2020-2023,65,BUY,sl,-192.3043,-1.0000,2,1,1,1,0.010881,4.8353,1.1490,17.7050,15.00,22.00
ETHUSDT,2020-2023,66,BUY,sl,-193.4236,-1.0000,3,1,2,2,0.008453,5.2555,0.0584,19.6050,10.00,33.00
ETHUSDT,2020-2023,67,SELL,sl,-195.1590,-1.0000,4,1,1,1,0.006706,3.4332,0.1935,16.3557,7.00,75.00
ETHUSDT,2020-2023,68,BUY,sl,-188.9898,-1.0000,5,1,1,1,0.008603,4.5057,0.2281,25.4843,14.00,5.00
ETHUSDT,2020-2023,70,BUY,sl,-194.1202,-1.0000,6,1,2,2,0.005583,3.2640,0.1095,20.8190,17.00,53.00
ETHUSDT,2020-2023,71,SELL,time,181.6446,1.1303,0,0,1,0,0.009257,3.7138,0.5158,26.2985,19.00,2.00
ETHUSDT,2020-2023,72,SELL,sl,-194.9660,-1.0000,1,1,2,1,0.005372,3.2302,0.0952,12.7562,1.00,46.00
ETHUSDT,2020-2023,73,SELL,sl,-186.0095,-1.0000,2,1,3,2,0.007877,4.9458,0.7724,39.5829,16.00,18.00
ETHUSDT,2020-2023,74,BUY,sl,-182.6583,-1.0000,3,1,1,1,0.008574,8.5728,0.0841,20.3907,1.00,19.00
ETHUSDT,2020-2023,75,SELL,sl,-183.0257,-1.0000,4,1,1,1,0.007351,4.1032,0.5692,10.1286,1.00,30.00
ETHUSDT,2020-2023,76,SELL,sl,-180.6302,-1.0000,5,1,2,2,0.007551,4.0816,0.3090,23.9311,6.00,30.00
ETHUSDT,2020-2023,77,BUY,time,455.7251,2.9077,0,0,1,0,0.005168,3.9138,1.5423,18.4269,57.00,65.00
ETHUSDT,2020-2023,78,SELL,time,445.1524,2.7056,0,0,1,0,0.009881,5.3425,0.4939,31.1768,96.00,4.00
ETHUSDT,2020-2023,79,BUY,sl,-188.8338,-1.0000,1,0,1,1,0.007295,4.0696,0.1921,17.1556,7.00,31.00
ETHUSDT,2020-2023,80,BUY,sl,-192.4963,-1.0000,2,0,2,2,0.005342,5.1652,0.1469,18.4731,19.00,35.00
ETHUSDT,2020-2023,81,SELL,sl,-185.5078,-1.0000,3,0,1,1,0.006996,3.7980,1.0543,23.0016,5.00,5.00
ETHUSDT,2020-2023,83,SELL,sl,-186.0371,-1.0000,4,0,2,2,0.005985,4.1682,0.4764,22.3963,11.00,61.00
ETHUSDT,2020-2023,84,BUY,time,200.3786,1.3293,0,0,1,0,0.005671,5.1554,2.0622,24.1792,27.00,10.00
ETHUSDT,2020-2023,85,BUY,time,-91.9671,-0.4627,1,0,2,1,0.007689,4.4100,0.5019,19.1957,28.00,25.00
ETHUSDT,2020-2023,86,SELL,time,-90.2519,-0.4629,2,0,1,1,0.008465,4.2502,0.1871,20.0766,32.00,1.00
ETHUSDT,2020-2023,87,SELL,time,90.0881,0.6721,0,0,2,0,0.005185,3.7869,1.2541,29.5103,50.00,127.00
ETHUSDT,2020-2023,88,BUY,time,-143.7955,-0.6696,1,0,1,1,0.003433,3.9554,0.1364,16.9031,20.00,1.00
ETHUSDT,2020-2023,89,BUY,sl,-193.4485,-1.0000,2,0,2,2,0.003872,3.8240,1.0429,23.8744,20.00,17.00
ETHUSDT,2020-2023,90,BUY,time,17.0134,0.2317,0,0,3,0,0.005236,4.3365,1.7615,23.4754,24.00,13.00
ETHUSDT,2020-2023,91,BUY,time,5824.3938,35.8119,0,0,4,0,0.004940,4.2127,0.6462,27.3151,131.00,14.00
ETHUSDT,2020-2023,92,SELL,sl,-229.5133,-1.0000,1,1,1,1,0.018886,3.8460,0.1024,16.0369,4.00,1.00
ETHUSDT,2020-2023,93,BUY,sl,-230.4276,-1.0000,2,1,1,1,0.012993,4.2745,0.1778,12.9560,5.00,19.00
ETHUSDT,2020-2023,94,BUY,sl,-232.0505,-1.0000,3,1,2,2,0.009531,3.4790,1.6680,20.5174,57.00,29.00
ETHUSDT,2020-2023,95,BUY,sl,-222.1571,-1.0000,4,1,3,3,0.018821,4.6606,0.3153,13.9930,11.00,32.00
ETHUSDT,2020-2023,96,BUY,sl,-220.4723,-1.0000,5,1,4,4,0.017398,4.5229,0.3302,15.9832,2.00,2.00
ETHUSDT,2020-2023,97,BUY,sl,-223.7545,-1.0000,6,1,5,5,0.010286,4.0225,0.0343,10.7188,2.00,33.00
ETHUSDT,2020-2023,99,SELL,time,-52.0648,-0.1787,7,1,1,1,0.009306,2.8922,1.5634,16.1488,19.00,49.00
ETHUSDT,2020-2023,100,BUY,sl,-221.4678,-1.0000,8,1,1,1,0.009764,7.8344,0.9828,16.6854,9.00,14.00
ETHUSDT,2020-2023,101,SELL,time,-59.7051,-0.2267,9,1,1,1,0.010386,4.0297,0.0806,32.7517,19.00,55.00
ETHUSDT,2020-2023,102,BUY,sl,-216.3280,-1.0000,10,1,1,1,0.011527,5.1503,1.0133,23.1209,7.00,14.00
ETHUSDT,2020-2023,103,BUY,time,525.0191,2.6407,0,0,2,0,0.014536,3.5096,2.0779,15.3889,36.00,13.00
ETHUSDT,2020-2023,104,SELL,sl,-220.2030,-1.0000,1,0,1,1,0.011152,3.5556,0.0147,25.9213,15.00,16.00
ETHUSDT,2020-2023,105,BUY,sl,-216.3881,-1.0000,2,0,1,1,0.012444,4.4696,0.7073,19.6676,7.00,24.00
ETHUSDT,2020-2023,106,SELL,time,454.5807,2.2863,0,0,1,0,0.012923,4.6645,0.5181,36.9415,111.00,30.00
ETHUSDT,2020-2023,107,BUY,time,-68.8170,-0.2460,1,0,1,1,0.007823,4.1290,0.7764,16.7624,23.00,12.00
ETHUSDT,2020-2023,108,SELL,time,-33.8726,-0.1016,2,0,1,1,0.010785,4.9571,0.0858,24.1540,27.00,6.00
ETHUSDT,2020-2023,109,SELL,sl,-218.2670,-1.0000,3,0,2,2,0.012175,4.2999,0.1090,12.8757,6.00,26.00
ETHUSDT,2020-2023,110,BUY,time,2547.2348,12.5357,0,0,1,0,0.008040,5.6862,0.3739,34.0196,100.00,31.00
ETHUSDT,2020-2023,111,SELL,time,1439.6637,6.2846,0,0,1,0,0.020950,4.9517,0.1210,29.1839,96.00,1.00
ETHUSDT,2020-2023,112,BUY,time,123.1126,0.5461,0,0,1,0,0.015761,4.7741,0.1008,18.1586,36.00,76.00
ETHUSDT,2020-2023,113,BUY,sl,-259.1120,-1.0000,1,0,2,1,0.012154,3.8814,0.0397,16.8985,7.00,19.00
ETHUSDT,2020-2023,114,BUY,sl,-259.7340,-1.0000,2,0,3,2,0.009712,3.7344,2.0729,16.2729,15.00,13.00
ETHUSDT,2020-2023,115,SELL,sl,-252.7868,-1.0000,3,0,1,1,0.013254,5.6823,0.5249,36.2880,14.00,6.00
ETHUSDT,2020-2023,116,SELL,sl,-249.4254,-1.0000,4,0,2,2,0.014083,4.0020,1.0298,20.9110,5.00,43.00
ETHUSDT,2020-2023,117,BUY,time,107.7041,0.5125,0,0,1,0,0.012127,4.0179,1.1346,14.4741,39.00,19.00
ETHUSDT,2020-2023,118,SELL,sl,-258.9553,-1.0000,1,0,1,1,0.007100,4.4335,1.7779,24.7116,11.00,45.00
ETHUSDT,2020-2023,119,SELL,time,811.9796,3.5297,0,0,2,0,0.010769,4.4401,1.6388,39.5076,74.00,10.00
ETHUSDT,2020-2023,120,BUY,time,-185.9839,-0.7248,1,1,1,1,0.015271,5.7322,0.2072,35.4172,17.00,4.00
ETHUSDT,2020-2023,121,BUY,sl,-254.5128,-1.0000,2,1,2,2,0.011171,5.0866,0.2049,20.7786,15.00,10.00
ETHUSDT,2020-2023,122,BUY,sl,-253.8385,-1.0000,3,1,3,3,0.009778,3.4451,0.5031,17.1536,5.00,15.00
ETHUSDT,2020-2023,123,BUY,sl,-253.7014,-1.0000,4,1,4,4,0.008425,4.4162,1.0241,19.8156,10.00,31.00
ETHUSDT,2020-2023,124,BUY,sl,-256.9775,-1.0000,5,1,5,5,0.006351,4.3291,0.4690,17.7550,13.00,52.00
ETHUSDT,2020-2023,125,SELL,sl,-243.3964,-1.0000,6,1,1,1,0.011640,6.2506,0.6867,31.6038,21.00,14.00
ETHUSDT,2020-2023,126,BUY,sl,-252.7433,-1.0000,7,1,1,1,0.006025,6.2639,0.1706,14.8774,3.00,16.00
ETHUSDT,2020-2023,127,BUY,time,-137.6009,-0.4973,8,1,2,2,0.005842,3.5056,0.0244,11.7790,40.00,21.00
ETHUSDT,2020-2023,128,SELL,sl,-248.2595,-1.0000,9,1,1,1,0.006118,3.0980,1.1429,20.5637,3.00,1.00
ETHUSDT,2020-2023,129,SELL,time,-186.6012,-0.7712,10,1,2,2,0.009295,4.4564,0.1960,24.1922,42.00,5.00
ETHUSDT,2020-2023,130,BUY,time,999.9596,4.6498,0,0,1,0,0.007401,4.0789,1.8171,20.5497,92.00,1.00
ETHUSDT,2020-2023,131,BUY,sl,-247.1812,-1.0000,1,1,2,1,0.008554,3.6624,1.8586,19.5685,20.00,3.00
ETHUSDT,2020-2023,132,SELL,sl,-244.1599,-1.0000,2,1,1,1,0.008846,4.3358,0.2459,14.8023,2.00,48.00
ETHUSDT,2020-2023,133,SELL,time,-218.0694,-0.9019,3,1,2,2,0.009657,3.3511,0.2554,14.7387,50.00,17.00
ETHUSDT,2020-2023,135,BUY,sl,-250.1650,-1.0000,4,1,1,1,0.005266,4.2814,0.2645,27.0504,8.00,31.00
ETHUSDT,2020-2023,136,SELL,sl,-239.6536,-1.0000,5,1,1,1,0.007362,4.1122,1.9158,20.3579,3.00,14.00
ETHUSDT,2020-2023,137,BUY,time,977.0914,4.5701,0,0,1,0,0.009469,4.2855,0.0748,25.5744,60.00,14.00
ETHUSDT,2020-2023,138,SELL,time,453.8316,2.0795,0,0,1,0,0.008177,3.1283,0.1324,18.1745,53.00,37.00
ETHUSDT,2020-2023,139,BUY,sl,-250.3825,-1.0000,1,1,1,1,0.008154,7.5969,0.5660,35.6062,1.00,6.00
ETHUSDT,2020-2023,140,SELL,sl,-242.1340,-1.0000,2,1,1,1,0.011783,4.4642,0.6669,25.6627,28.00,18.00
ETHUSDT,2020-2023,141,SELL,sl,-240.3922,-1.0000,3,1,2,2,0.011079,3.1935,0.3813,31.5223,17.00,16.00
ETHUSDT,2020-2023,142,BUY,sl,-243.5626,-1.0000,4,1,1,1,0.007691,5.1526,0.3835,17.9917,8.00,9.00
ETHUSDT,2020-2023,143,BUY,sl,-244.8348,-1.0000,5,1,2,2,0.006389,3.0925,0.9488,22.5864,11.00,27.00
ETHUSDT,2020-2023,144,SELL,sl,-232.0845,-1.0000,6,1,1,1,0.011585,5.1882,0.2177,38.0046,7.00,5.00
ETHUSDT,2020-2023,145,SELL,sl,-229.1507,-1.0000,7,1,2,2,0.012046,5.8949,0.8006,34.2016,6.00,8.00
ETHUSDT,2020-2023,146,BUY,time,1453.9247,6.8344,0,0,1,0,0.011044,3.0531,2.5386,15.6106,70.00,31.00
ETHUSDT,2020-2023,147,BUY,sl,-243.2060,-1.0000,1,1,2,1,0.010887,3.2309,1.6611,13.9971,8.00,82.00
ETHUSDT,2020-2023,148,BUY,sl,-239.7442,-1.0000,2,1,3,2,0.011624,4.7777,0.6862,18.6507,3.00,8.00
ETHUSDT,2020-2023,149,BUY,sl,-240.3958,-1.0000,3,1,4,3,0.009318,4.0578,0.2915,12.7947,2.00,42.00
ETHUSDT,2020-2023,150,BUY,sl,-236.8083,-1.0000,4,1,5,4,0.009953,4.8012,0.2869,18.2435,5.00,7.00
ETHUSDT,2020-2023,151,SELL,sl,-234.2468,-1.0000,5,1,1,1,0.010128,4.5221,0.2230,17.6318,13.00,6.00
ETHUSDT,2020-2023,152,SELL,sl,-236.2869,-1.0000,6,1,2,2,0.007690,3.3465,1.8322,36.3125,5.00,19.00
ETHUSDT,2020-2023,153,BUY,sl,-230.4745,-1.0000,7,1,1,1,0.009181,6.0058,0.4840,23.9211,2.00,26.00
ETHUSDT,2020-2023,154,BUY,sl,-228.7770,-1.0000,8,1,2,2,0.008743,4.6638,0.5487,21.7913,16.00,10.00
ETHUSDT,2020-2023,155,BUY,time,1299.9139,6.2554,0,0,3,0,0.009082,3.6303,0.2673,24.1889,57.00,46.00
ETHUSDT,2020-2023,156,BUY,time,278.2474,1.2790,0,0,4,0,0.020385,4.8084,0.0837,31.4542,57.00,7.00
ETHUSDT,2020-2023,157,SELL,time,675.5213,3.0280,0,0,1,0,0.015660,4.3972,0.6036,29.7884,26.00,19.00
ETHUSDT,2020-2023,158,BUY,time,1209.0912,5.2505,0,0,1,0,0.011741,5.1682,0.3421,22.1746,71.00,37.00
ETHUSDT,2020-2023,159,BUY,time,-38.1044,-0.0969,1,0,2,1,0.011366,4.0747,0.0465,11.5624,18.00,44.00
ETHUSDT,2020-2023,160,SELL,time,-235.6084,-0.9094,2,0,1,1,0.012507,5.1369,0.0341,20.4653,21.00,9.00
ETHUSDT,2020-2023,161,BUY,sl,-259.8369,-1.0000,3,0,1,1,0.009132,6.5569,1.4460,15.6526,2.00,16.00
ETHUSDT,2020-2023,162,SELL,time,436.0104,1.9121,0,0,1,0,0.007102,4.1383,0.0096,17.1606,29.00,54.00
ETHUSDT,2020-2023,163,BUY,time,430.2321,1.8370,0,0,1,0,0.009121,4.6444,0.6393,13.5403,40.00,77.00
ETHUSDT,2020-2023,164,BUY,sl,-269.1481,-1.0000,1,0,2,1,0.007907,3.7823,0.1022,15.6358,1.00,16.00
ETHUSDT,2020-2023,165,BUY,time,2379.1935,9.7994,0,0,3,0,0.006120,4.0561,0.3353,13.4900,86.00,31.00
ETHUSDT,2020-2023,166,SELL,sl,-285.1808,-1.0000,1,0,1,1,0.011506,4.0755,1.0412,15.1466,2.00,21.00
ETHUSDT,2020-2023,167,SELL,sl,-278.0611,-1.0000,2,0,2,2,0.015663,4.2501,1.5177,28.6741,28.00,11.00
ETHUSDT,2020-2023,168,BUY,sl,-276.7749,-1.0000,3,0,1,1,0.013420,5.3846,0.2880,25.3521,2.00,9.00
ETHUSDT,2020-2023,169,SELL,sl,-269.3668,-1.0000,4,0,1,1,0.021215,3.7447,0.5665,27.9458,21.00,21.00
ETHUSDT,2020-2023,170,BUY,time,1822.1196,7.1096,0,0,1,0,0.012612,5.8828,0.1298,24.1422,91.00,13.00
ETHUSDT,2020-2023,171,BUY,sl,-289.7709,-1.0000,1,0,2,1,0.013814,4.0888,0.5259,11.5759,5.00,40.00
ETHUSDT,2020-2023,172,BUY,time,7038.9149,25.7879,0,0,3,0,0.012342,3.1275,0.9746,31.3711,134.00,60.00
ETHUSDT,2020-2023,173,BUY,sl,-355.7163,-1.0000,1,0,4,1,0.019381,5.2155,0.2898,20.4711,23.00,42.00
ETHUSDT,2020-2023,174,SELL,time,39.4495,0.1306,0,0,1,0,0.045182,3.5746,1.3202,36.5011,25.00,8.00
ETHUSDT,2020-2023,175,BUY,time,-70.7979,-0.1753,1,1,1,1,0.020509,6.7166,0.0013,19.9482,32.00,51.00
ETHUSDT,2020-2023,176,BUY,sl,-350.6654,-1.0000,2,1,2,2,0.021290,6.6458,0.9668,18.0265,2.00,24.00
ETHUSDT,2020-2023,177,BUY,time,-85.5828,-0.2135,3,1,3,3,0.016337,4.2492,1.9940,13.8478,32.00,56.00
ETHUSDT,2020-2023,178,SELL,sl,-343.0886,-1.0000,4,1,1,1,0.031532,3.9924,0.3411,28.7423,7.00,2.00
ETHUSDT,2020-2023,179,SELL,time,-261.6262,-0.7663,5,1,2,2,0.032649,5.1534,0.0340,37.7725,23.00,21.00
ETHUSDT,2020-2023,180,BUY,sl,-336.7801,-1.0000,6,1,1,1,0.030653,5.6287,0.0442,28.5405,18.00,4.00
ETHUSDT,2020-2023,181,BUY,time,725.9198,2.2608,0,0,2,0,0.018699,3.1650,0.8638,14.2991,39.00,15.00
ETHUSDT,2020-2023,182,SELL,sl,-341.1887,-1.0000,1,1,1,1,0.030240,3.9312,0.5420,28.3825,5.00,18.00
ETHUSDT,2020-2023,183,SELL,sl,-339.5336,-1.0000,2,1,2,2,0.024153,4.4036,0.2231,20.5952,1.00,20.00
ETHUSDT,2020-2023,184,BUY,sl,-335.8837,-1.0000,3,1,1,1,0.023706,3.7064,0.5654,9.6240,14.00,23.00
ETHUSDT,2020-2023,185,BUY,sl,-333.4316,-1.0000,4,1,2,2,0.021364,3.8828,0.0575,14.9981,10.00,5.00
ETHUSDT,2020-2023,186,SELL,sl,-336.7635,-1.0000,5,1,1,1,0.012983,3.5102,1.1250,17.6515,14.00,45.00
ETHUSDT,2020-2023,187,BUY,time,3559.1906,11.2928,0,0,1,0,0.012777,4.3786,0.2667,16.8978,124.00,16.00
ETHUSDT,2020-2023,188,SELL,time,-50.5799,-0.1038,1,0,1,1,0.016803,4.1146,0.1075,15.9783,28.00,1.00
ETHUSDT,2020-2023,189,BUY,time,651.9321,1.8907,0,0,1,0,0.017990,5.5339,0.1577,21.4612,49.00,5.00
ETHUSDT,2020-2023,190,BUY,sl,-379.0252,-1.0000,1,0,2,1,0.011486,3.7768,0.2306,11.5873,18.00,52.00
ETHUSDT,2020-2023,191,SELL,sl,-374.3160,-1.0000,2,0,1,1,0.012105,3.1046,1.4493,17.3721,9.00,39.00
ETHUSDT,2020-2023,192,BUY,time,652.0197,1.9099,0,0,1,0,0.013159,4.2051,0.0079,20.1478,82.00,50.00
ETHUSDT,2020-2023,193,SELL,time,1492.1907,4.2109,0,0,1,0,0.017657,4.3951,0.4401,47.9010,41.00,35.00
ETHUSDT,2020-2023,194,SELL,time,-64.6319,-0.1411,1,1,2,1,0.020585,3.8898,0.9271,18.5174,18.00,43.00
ETHUSDT,2020-2023,195,SELL,sl,-383.1137,-1.0000,2,1,3,2,0.021999,3.9396,1.3624,21.6619,16.00,36.00
ETHUSDT,2020-2023,196,BUY,time,-58.5669,-0.1296,3,1,1,1,0.022494,5.3471,0.8887,20.5833,31.00,14.00
ETHUSDT,2020-2023,197,SELL,sl,-379.9939,-1.0000,4,1,1,1,0.019488,4.1390,0.1255,28.4416,5.00,3.00
ETHUSDT,2020-2023,198,BUY,sl,-378.0322,-1.0000,5,1,1,1,0.016409,5.3989,0.3914,25.3270,11.00,9.00
ETHUSDT,2020-2023,199,SELL,time,-111.9005,-0.2805,6,1,1,1,0.021878,3.9085,0.6136,16.3177,24.00,22.00
ETHUSDT,2020-2023,200,BUY,sl,-374.7351,-1.0000,7,1,1,1,0.014607,4.6750,1.1078,17.1118,6.00,11.00
ETHUSDT,2020-2023,201,BUY,time,1945.1004,5.5304,0,0,2,0,0.014670,6.3644,0.1269,17.7212,81.00,6.00
ETHUSDT,2020-2023,202,SELL,sl,-388.8658,-1.0000,1,0,1,1,0.017291,3.7482,0.3434,23.1330,3.00,30.00
ETHUSDT,2020-2023,203,BUY,time,55.2191,0.1983,0,0,1,0,0.013590,4.0594,1.5150,23.2710,24.00,47.00
