symbol,window,trade_id,direction,outcome,net_pnl,realized_r,consec_loss,in_streak_ge_n,same_side_run,same_side_loss_run,atr_pct,channel_atr,breakout_atr,adx,bars_held,bars_since_prev_exit
BTCUSDT,2020-2023,77,BUY,sl,-170.2103,-1.0000,2,1,3,2,0.005708,4.3047,0.9006,11.6066,17.00,43.00
BTCUSDT,2020-2023,78,BUY,sl,-165.6106,-1.0000,3,1,4,3,0.006741,4.3157,0.3040,31.6532,9.00,34.00
BTCUSDT,2020-2023,79,BUY,sl,-162.7616,-1.0000,4,1,5,4,0.007247,3.3923,1.0216,19.1349,18.00,5.00
BTCUSDT,2020-2023,80,SELL,sl,-163.2107,-1.0000,5,1,1,1,0.006284,3.0111,0.7146,22.9655,6.00,53.00
BTCUSDT,2020-2023,81,SELL,time,185.1774,1.3497,0,0,2,0,0.008247,3.9981,0.4965,25.8647,19.00,91.00
BTCUSDT,2020-2023,83,SELL,sl,-162.2423,-1.0000,1,0,3,1,0.006757,4.0368,1.0825,42.9737,11.00,67.00
BTCUSDT,2020-2023,84,BUY,time,-74.4840,-0.4464,2,0,1,1,0.010412,5.4676,0.2771,38.8236,42.00,6.00
BTCUSDT,2020-2023,86,BUY,time,105.4340,0.8848,0,0,2,0,0.004220,4.3314,0.2355,24.6219,44.00,117.00
BTCUSDT,2020-2023,87,SELL,time,388.0119,2.7682,0,0,1,0,0.005758,3.9635,1.9070,37.9330,100.00,3.00
BTCUSDT,2020-2023,88,BUY,sl,-169.6591,-1.0000,1,1,1,1,0.005094,3.6654,0.2943,13.1950,7.00,31.00
BTCUSDT,2020-2023,89,BUY,sl,-172.6032,-1.0000,2,1,2,2,0.004074,3.5998,0.3187,20.2487,25.00,33.00
BTCUSDT,2020-2023,91,SELL,sl,-170.6319,-1.0000,3,1,1,1,0.004062,4.0941,0.5576,25.3911,12.00,67.00
BTCUSDT,2020-2023,92,BUY,time,-12.1814,0.0586,4,1,1,1,0.004670,5.8540,1.8508,30.1053,27.00,9.00
BTCUSDT,2020-2023,93,BUY,sl,-166.0067,-1.0000,5,1,2,2,0.004507,2.9853,2.5385,12.4735,12.00,28.00
BTCUSDT,2020-2023,94,SELL,time,-98.5115,-0.5523,6,1,1,1,0.004894,4.5334,1.2678,21.5947,24.00,14.00
BTCUSDT,2020-2023,95,BUY,sl,-163.8608,-1.0000,7,1,1,1,0.004325,3.2482,0.8174,25.7037,9.00,8.00
BTCUSDT,2020-2023,96,SELL,sl,-163.7100,-1.0000,8,1,1,1,0.004028,3.8614,0.2950,33.0755,12.00,68.00
BTCUSDT,2020-2023,97,SELL,sl,-163.3027,-1.0000,9,1,2,2,0.003781,3.2531,0.8205,38.3913,28.00,39.00
BTCUSDT,2020-2023,98,BUY,sl,-172.4887,-1.0000,10,1,1,1,0.002581,4.3506,0.1788,23.9083,7.00,60.00
BTCUSDT,2020-2023,99,BUY,sl,-162.4395,-1.0000,11,1,2,2,0.003331,2.4494,3.4901,18.3817,23.00,25.00
BTCUSDT,2020-2023,100,BUY,sl,-156.5944,-1.0000,12,1,3,3,0.003898,3.5596,2.8943,23.5319,15.00,16.00
BTCUSDT,2020-2023,101,BUY,sl,-150.1309,-1.0000,13,1,4,4,0.004902,5.8088,0.7270,38.0903,10.00,3.00
BTCUSDT,2020-2023,102,BUY,time,2993.7071,23.0650,0,0,5,0,0.004422,3.2574,1.2018,28.3363,179.00,39.00
BTCUSDT,2020-2023,103,BUY,sl,-174.0203,-1.0000,1,0,6,1,0.007963,4.5390,0.4407,34.3377,5.00,35.00
BTCUSDT,2020-2023,104,SELL,sl,-169.5675,-1.0000,2,0,1,1,0.010017,3.1637,0.0286,20.0401,17.00,15.00
BTCUSDT,2020-2023,105,BUY,time,340.1086,2.2739,0,0,1,0,0.006091,4.7140,0.9616,20.2582,53.00,5.00
BTCUSDT,2020-2023,107,BUY,sl,-178.3666,-1.0000,1,0,2,1,0.005973,3.8874,0.7454,20.3685,8.00,59.00
BTCUSDT,2020-2023,108,SELL,sl,-169.1825,-1.0000,2,0,1,1,0.010216,5.9627,0.6320,40.9851,2.00,35.00
BTCUSDT,2020-2023,109,BUY,sl,-170.2902,-1.0000,3,0,1,1,0.007862,5.3844,0.1829,27.5390,6.00,26.00
BTCUSDT,2020-2023,110,BUY,time,473.7938,3.1276,0,0,2,0,0.008758,3.7778,0.2776,19.0753,110.00,15.00
BTCUSDT,2020-2023,111,SELL,time,68.3923,0.4935,0,0,1,0,0.010017,5.0021,0.5405,35.9286,89.00,17.00
BTCUSDT,2020-2023,112,BUY,sl,-185.9907,-1.0000,1,1,1,1,0.004236,4.0961,0.6959,19.3080,19.00,33.00
BTCUSDT,2020-2023,113,SELL,sl,-185.1229,-1.0000,2,1,1,1,0.004054,4.9509,0.1265,23.4518,3.00,6.00
BTCUSDT,2020-2023,114,SELL,sl,-178.8034,-1.0000,3,1,2,2,0.004833,5.6596,0.3385,26.3435,48.00,2.00
BTCUSDT,2020-2023,115,SELL,sl,-169.7019,-1.0000,4,1,3,3,0.007212,4.3139,0.6523,16.5001,4.00,5.00
BTCUSDT,2020-2023,116,BUY,sl,-176.9831,-1.0000,5,1,1,1,0.004359,4.1121,0.3102,23.4274,2.00,34.00
BTCUSDT,2020-2023,117,BUY,time,-101.1380,-0.5203,6,1,2,2,0.004559,3.0760,0.7829,17.5496,31.00,16.00
BTCUSDT,2020-2023,118,BUY,sl,-167.4844,-1.0000,7,1,3,3,0.005996,4.0180,0.8588,21.7530,23.00,22.00
BTCUSDT,2020-2023,119,SELL,time,1148.1669,7.7855,0,0,1,0,0.007429,4.5828,0.9600,25.4698,57.00,5.00
BTCUSDT,2020-2023,121,BUY,sl,-170.5642,-1.0000,1,1,1,1,0.010594,4.2909,0.3593,19.1309,6.00,75.00
BTCUSDT,2020-2023,122,BUY,sl,-173.2750,-1.0000,2,1,2,2,0.007294,5.7171,0.6075,18.4460,4.00,38.00
BTCUSDT,2020-2023,123,BUY,sl,-169.9870,-1.0000,3,1,3,3,0.008081,5.8774,0.4461,16.9601,5.00,3.00
BTCUSDT,2020-2023,124,BUY,sl,-168.4341,-1.0000,4,1,4,4,0.007904,4.2080,0.2417,13.8034,2.00,7.00
BTCUSDT,2020-2023,125,BUY,sl,-179.1859,-1.0000,5,1,5,5,0.004012,3.5129,1.2908,11.1549,16.00,51.00
BTCUSDT,2020-2023,126,SELL,sl,-169.1208,-1.0000,6,1,1,1,0.005917,5.3067,0.0038,31.4425,9.00,6.00
BTCUSDT,2020-2023,127,BUY,time,264.6900,1.8717,0,0,1,0,0.006121,5.5257,1.2838,24.5188,69.00,12.00
BTCUSDT,2020-2023,128,BUY,sl,-174.8297,-1.0000,1,0,2,1,0.004628,4.6943,0.4589,12.9695,3.00,23.00
BTCUSDT,2020-2023,130,SELL,sl,-171.5622,-1.0000,2,0,1,1,0.004922,5.4756,0.6878,17.1166,10.00,48.00
BTCUSDT,2020-2023,131,SELL,time,227.1413,1.6349,0,0,2,0,0.005825,4.3692,0.3689,27.3284,36.00,11.00
BTCUSDT,2020-2023,132,SELL,sl,-172.4147,-1.0000,1,0,3,1,0.004869,3.8356,1.7452,23.0364,14.00,22.00
BTCUSDT,2020-2023,133,BUY,time,149.5611,1.0989,0,0,1,0,0.006644,5.7137,0.1172,25.4610,63.00,6.00
BTCUSDT,2020-2023,134,BUY,sl,-169.0015,-1.0000,1,0,2,1,0.005695,3.2931,1.4307,19.1046,22.00,18.00
BTCUSDT,2020-2023,135,BUY,sl,-172.0774,-1.0000,2,0,3,2,0.004437,3.9867,0.3084,18.9567,6.00,58.00
BTCUSDT,2020-2023,136,SELL,sl,-163.6859,-1.0000,3,0,1,1,0.006296,3.7736,2.2231,24.2267,2.00,2.00
BTCUSDT,2020-2023,137,BUY,time,222.2596,1.7433,0,0,1,0,0.002986,3.3782,0.4555,15.9456,52.00,60.00
BTCUSDT,2020-2023,138,SELL,time,-137.9142,-0.7911,1,0,1,1,0.004864,3.4711,0.3535,24.8779,24.00,8.00
BTCUSDT,2020-2023,139,SELL,sl,-180.6399,-1.0000,2,0,2,2,0.002936,3.8326,0.0003,18.4861,1.00,14.00
BTCUSDT,2020-2023,140,BUY,time,1514.1768,10.6089,0,0,1,0,0.003588,3.9320,1.4239,19.5787,120.00,4.00
BTCUSDT,2020-2023,142,BUY,time,3697.9948,23.2679,0,0,2,0,0.003348,3.8456,1.2469,16.9561,130.00,113.00
BTCUSDT,2020-2023,143,BUY,sl,-227.1748,-1.0000,1,0,3,1,0.004399,5.3512,0.6840,9.3290,14.00,22.00
BTCUSDT,2020-2023,144,BUY,sl,-219.7835,-1.0000,2,0,4,2,0.005247,4.1125,0.3473,21.2309,1.00,33.00
BTCUSDT,2020-2023,145,SELL,sl,-211.1645,-1.0000,3,0,1,1,0.007076,3.7815,0.5564,22.5777,2.00,2.00
BTCUSDT,2020-2023,146,BUY,time,56.2142,0.3872,0,0,1,0,0.007216,4.9507,0.2500,15.2757,25.00,16.00
BTCUSDT,2020-2023,147,SELL,sl,-201.8750,-1.0000,1,0,1,1,0.012225,4.8785,0.0672,33.3901,15.00,3.00
BTCUSDT,2020-2023,149,SELL,sl,-208.0347,-1.0000,2,0,2,2,0.006754,2.8740,1.7216,15.8503,11.00,99.00
BTCUSDT,2020-2023,150,BUY,sl,-200.9676,-1.0000,3,0,1,1,0.008988,4.4064,0.3518,26.2913,16.00,19.00
BTCUSDT,2020-2023,151,BUY,time,964.8679,5.2738,0,0,2,0,0.011041,3.8507,0.0184,18.1163,69.00,11.00
BTCUSDT,2020-2023,152,SELL,time,-185.7479,-0.8957,1,0,1,1,0.011644,3.7597,0.9898,23.4749,16.00,4.00
BTCUSDT,2020-2023,154,BUY,time,410.3389,2.2224,0,0,1,0,0.007084,3.8671,0.8258,8.9557,70.00,72.00
BTCUSDT,2020-2023,155,SELL,sl,-213.5082,-1.0000,1,0,1,1,0.008005,5.1398,0.2789,27.0483,4.00,1.00
BTCUSDT,2020-2023,156,BUY,time,2309.5637,11.9562,0,0,1,0,0.006777,3.6827,0.5269,16.9402,146.00,41.00
BTCUSDT,2020-2023,157,SELL,sl,-230.3944,-1.0000,1,0,1,1,0.011796,4.0585,0.7733,30.8756,1.00,3.00
BTCUSDT,2020-2023,158,BUY,sl,-229.7385,-1.0000,2,0,1,1,0.010135,5.6470,0.3330,20.3319,2.00,22.00
BTCUSDT,2020-2023,160,BUY,sl,-226.4202,-1.0000,3,0,2,2,0.010747,5.2505,0.3691,24.1856,8.00,24.00
BTCUSDT,2020-2023,161,SELL,time,599.7360,2.8914,0,0,1,0,0.013093,4.0839,0.4121,23.1057,59.00,30.00
BTCUSDT,2020-2023,162,BUY,time,773.4580,3.6272,0,0,1,0,0.010841,5.0127,0.6690,19.2719,69.00,2.00
BTCUSDT,2020-2023,163,BUY,time,-174.0842,-0.7111,1,1,2,1,0.010458,4.9937,0.1815,12.8307,19.00,44.00
BTCUSDT,2020-2023,164,SELL,sl,-238.9501,-1.0000,2,1,1,1,0.009401,4.1277,0.1918,16.7292,2.00,8.00
BTCUSDT,2020-2023,165,SELL,sl,-234.7036,-1.0000,3,1,2,2,0.010536,4.6357,0.1072,27.0374,6.00,9.00
BTCUSDT,2020-2023,166,BUY,sl,-241.6648,-1.0000,4,1,1,1,0.006196,5.6710,0.7691,15.3167,7.00,20.00
BTCUSDT,2020-2023,167,BUY,sl,-236.3488,-1.0000,5,1,2,2,0.006990,3.5841,0.1286,13.7066,10.00,16.00
BTCUSDT,2020-2023,168,SELL,time,245.9103,1.2509,0,0,1,0,0.006684,3.9502,0.8847,19.8029,37.00,24.00
BTCUSDT,2020-2023,169,SELL,sl,-231.1120,-1.0000,1,0,2,1,0.009573,4.2507,0.0564,27.6522,20.00,27.00
BTCUSDT,2020-2023,170,BUY,sl,-233.6656,-1.0000,2,0,1,1,0.007080,6.9127,0.2145,22.1336,2.00,14.00
BTCUSDT,2020-2023,171,BUY,time,4074.9485,19.3897,0,0,2,0,0.006916,7.0486,1.2357,22.2848,208.00,5.00
BTCUSDT,2020-2023,172,SELL,sl,-261.7955,-1.0000,1,0,1,1,0.017498,4.9828,0.1089,20.9605,5.00,2.00
BTCUSDT,2020-2023,173,BUY,sl,-263.3933,-1.0000,2,0,1,1,0.011819,4.9136,0.3319,18.7789,12.00,29.00
BTCUSDT,2020-2023,174,BUY,time,1567.0706,6.4129,0,0,2,0,0.011014,4.1299,0.1245,18.0467,70.00,36.00
BTCUSDT,2020-2023,175,BUY,time,2472.5745,9.4800,0,0,3,0,0.012028,4.1189,0.4502,18.8596,128.00,51.00
BTCUSDT,2020-2023,176,SELL,sl,-294.4099,-1.0000,1,0,1,1,0.027137,3.9512,0.4884,18.7411,14.00,2.00
BTCUSDT,2020-2023,177,BUY,time,1348.1330,4.7723,0,0,1,0,0.024287,3.6437,0.6409,20.2503,113.00,19.00
BTCUSDT,2020-2023,178,SELL,sl,-302.4829,-1.0000,1,0,1,1,0.043243,5.4519,0.5117,48.8445,1.00,19.00
BTCUSDT,2020-2023,179,BUY,time,444.6181,1.5356,0,0,1,0,0.025396,3.6475,0.0337,17.0505,35.00,59.00
BTCUSDT,2020-2023,180,SELL,time,96.2842,0.3546,0,0,1,0,0.020210,3.8846,0.3490,22.9038,55.00,9.00
BTCUSDT,2020-2023,181,BUY,sl,-311.7507,-1.0000,1,0,1,1,0.017002,4.7754,0.2050,16.6349,3.00,15.00
BTCUSDT,2020-2023,182,SELL,sl,-309.0596,-1.0000,2,0,1,1,0.016644,3.8380,0.9385,19.8617,4.00,36.00
BTCUSDT,2020-2023,183,SELL,time,201.5006,0.7183,0,0,2,0,0.020132,4.0735,0.2406,34.2459,30.00,25.00
BTCUSDT,2020-2023,184,BUY,sl,-303.2183,-1.0000,1,1,1,1,0.026562,4.4511,0.5578,30.0847,16.00,4.00
BTCUSDT,2020-2023,185,SELL,sl,-307.2938,-1.0000,2,1,1,1,0.013712,3.9155,0.1954,18.4944,1.00,33.00
BTCUSDT,2020-2023,186,BUY,sl,-302.9852,-1.0000,3,1,1,1,0.014532,4.4505,1.0192,18.4425,5.00,7.00
BTCUSDT,2020-2023,187,BUY,sl,-298.7842,-1.0000,4,1,2,2,0.015771,5.3760,0.7087,18.4836,7.00,4.00
BTCUSDT,2020-2023,188,SELL,sl,-293.0436,-1.0000,5,1,1,1,0.020826,5.0298,0.0833,26.1909,18.00,8.00
BTCUSDT,2020-2023,189,SELL,sl,-291.8460,-1.0000,6,1,2,2,0.017305,4.0869,0.2187,30.4962,8.00,14.00
BTCUSDT,2020-2023,190,BUY,time,255.0295,0.9545,0,0,1,0,0.018259,5.0023,0.3755,16.5011,35.00,21.00
BTCUSDT,2020-2023,191,SELL,sl,-293.7182,-1.0000,1,0,1,1,0.014319,3.3896,0.7275,20.1008,10.00,36.00
BTCUSDT,2020-2023,192,BUY,sl,-287.7164,-1.0000,2,0,1,1,0.018009,3.6323,0.0810,22.5104,5.00,7.00
BTCUSDT,2020-2023,193,BUY,sl,-289.3793,-1.0000,3,0,2,2,0.012363,3.6262,1.4119,22.9366,1.00,20.00
BTCUSDT,2020-2023,194,BUY,time,274.8374,1.0589,0,0,3,0,0.014123,5.0190,0.1860,31.8913,44.00,9.00
BTCUSDT,2020-2023,195,BUY,time,164.6096,0.6578,0,0,4,0,0.011513,3.9013,0.9658,13.3673,23.00,33.00
BTCUSDT,2020-2023,196,SELL,sl,-287.3142,-1.0000,1,1,1,1,0.016782,4.7652,0.0030,23.6371,7.00,16.00
BTCUSDT,2020-2023,198,BUY,sl,-280.8553,-1.0000,2,1,1,1,0.023600,6.7371,1.2247,43.6748,36.00,25.00
BTCUSDT,2020-2023,199,SELL,sl,-280.9070,-1.0000,3,1,1,1,0.017493,3.8659,0.1894,21.9694,17.00,4.00
BTCUSDT,2020-2023,200,BUY,sl,-280.0298,-1.0000,4,1,1,1,0.014265,5.2817,0.3618,28.6491,24.00,5.00
BTCUSDT,2020-2023,201,BUY,sl,-280.6237,-1.0000,5,1,2,2,0.011104,3.5845,1.4341,17.9027,9.00,40.00
BTCUSDT,2020-2023,202,BUY,sl,-276.4841,-1.0000,6,1,3,3,0.011993,6.2661,0.5445,18.8852,2.00,37.00
BTCUSDT,2020-2023,203,BUY,time,1109.3603,4.3239,0,0,4,0,0.015440,3.9070,0.5363,22.1930,113.00,26.00
BTCUSDT,2020-2023,204,SELL,time,903.2660,3.3797,0,0,1,0,0.016408,3.6167,0.3743,28.0836,40.00,9.00
BTCUSDT,2020-2023,205,BUY,sl,-290.7022,-1.0000,1,0,1,1,0.016297,3.9886,0.1336,21.3219,4.00,35.00
BTCUSDT,2020-2023,206,SELL,time,-202.9402,-0.7022,2,0,1,1,0.021247,4.5699,0.3972,22.9038,17.00,7.00
BTCUSDT,2020-2023,207,SELL,sl,-284.5422,-1.0000,3,0,2,2,0.018426,4.1273,0.4510,22.8639,19.00,35.00
BTCUSDT,2020-2023,208,BUY,time,99.7228,0.4046,0,0,1,0,0.017882,4.5167,0.2527,22.7486,32.00,10.00
BTCUSDT,2020-2023,209,BUY,sl,-286.1299,-1.0000,1,0,2,1,0.013324,4.2936,1.3997,23.8455,15.00,16.00
BTCUSDT,2020-2023,210,SELL,time,-152.0796,-0.5304,2,0,1,1,0.020152,4.2096,0.0172,16.9312,26.00,18.00
BTCUSDT,2020-2023,211,BUY,time,50.2716,0.2474,0,0,1,0,0.011129,4.3886,0.1099,16.8418,29.00,31.00
BTCUSDT,2020-2023,212,BUY,time,653.7924,2.4886,0,0,2,0,0.012203,4.2588,0.5924,27.9359,57.00,16.00
BTCUSDT,2020-2023,213,BUY,sl,-287.7683,-1.0000,1,0,3,1,0.014540,3.7245,0.1580,17.8102,13.00,10.00
BTCUSDT,2020-2023,214,BUY,time,-130.2751,-0.4249,2,0,4,2,0.012459,3.7873,2.2684,17.7803,37.00,27.00
BTCUSDT,2020-2023,215,SELL,time,294.4541,1.1345,0,0,1,0,0.013622,4.0320,0.8019,27.7046,38.00,8.00
BTCUSDT,2020-2023,216,BUY,time,-76.2012,-0.2309,1,1,1,1,0.014109,3.7739,0.4753,28.7892,25.00,21.00
BTCUSDT,2020-2023,217,SELL,time,-67.3588,-0.1764,2,1,1,1,0.009522,3.7706,0.3574,21.7381,18.00,55.00
