id,direction,signal_time,entry_time,exit_time,outcome,entry,stop,exit,risk,net_pnl,commission
1,BUY,2023-01-08 00:00,2023-01-09 00:00,2023-02-10 00:00,time,17127.83,16638.09,21797.83,489.74,949.59,3.97
2,SELL,2023-02-10 00:00,2023-02-11 00:00,2023-02-15 00:00,sl,21625.19,23175.16,23175.16,1549.97,-111.08,1.58
3,SELL,2023-03-08 00:00,2023-03-09 00:00,2023-03-13 00:00,sl,21704.37,23373.09,23373.09,1668.72,-109.85,1.46
4,BUY,2023-03-14 00:00,2023-03-15 00:00,2023-04-22 00:00,time,24670.41,22592.00,27262.84,2078.41,132.48,1.34
5,SELL,2023-06-05 00:00,2023-06-06 00:00,2023-06-06 00:00,sl,25728.20,27306.32,27306.32,1578.12,,
6,SELL,2023-06-14 00:00,2023-06-15 00:00,2023-06-19 00:00,sl,25128.60,26897.42,26897.42,1768.82,-110.20,1.60
7,BUY,2023-06-20 00:00,2023-06-21 00:00,2023-07-25 00:00,time,28308.00,26427.45,29176.50,1880.55,48.00,1.64
8,SELL,2023-08-17 00:00,2023-08-18 00:00,2023-08-29 00:00,sl,26623.41,27955.54,27955.54,1332.13,-110.19,2.21
9,SELL,2023-09-11 00:00,2023-09-12 00:00,2023-09-12 00:00,sl,25162.53,26565.93,26565.93,1403.40,,
10,BUY,2023-10-01 00:00,2023-10-02 00:00,2023-10-11 00:00,sl,27992.58,26729.38,26729.38,1263.20,-109.18,2.31
11,BUY,2023-10-23 00:00,2023-10-24 00:00,2023-12-31 00:00,time,33069.99,31085.50,42140.29,1984.49,481.46,2.00
