date_utc,BTCUSDT,ETHUSDT,equal_weight
2025-04-20,54272.9178,30599.3452,42436.1315
2025-04-21,53730.1887,29990.4182,41860.3034
2025-04-22,53730.1887,29690.5140,41710.3513
2025-04-23,53730.1887,29393.6089,41561.8988
2025-04-24,53730.1887,29393.6089,41561.8988
2025-04-25,58821.0509,29972.4347,44396.7428
2025-04-26,58821.0509,29972.4347,44396.7428
2025-04-27,58582.0991,29672.7104,44127.4048
2025-04-28,58582.0991,29672.7104,44127.4048
2025-04-29,57416.3154,29375.9833,43396.1493
2025-04-30,57416.3154,29082.2234,43249.2694
2025-05-01,57416.3154,28791.4012,43103.8583
2025-05-02,57416.3154,28503.4872,42959.9013
2025-05-03,57416.3154,28503.4872,42959.9013
2025-05-04,58189.4784,28503.4872,43346.4828
2025-05-05,58189.4784,28503.4872,43346.4828
2025-05-06,59264.2908,28218.4523,43741.3716
2025-05-07,59264.2908,27936.2678,43600.2793
2025-05-08,59264.2908,27656.9051,43460.5980
2025-05-09,59264.2908,27656.9051,43460.5980
2025-05-10,59264.2908,27656.9051,43460.5980
2025-05-11,59264.2908,27656.9051,43460.5980
2025-05-12,59264.2908,27656.9051,43460.5980
2025-05-13,64527.4127,32900.0860,48713.7494
2025-05-14,63325.7477,32900.0860,48112.9169
2025-05-15,63325.7477,32571.0851,47948.4164
2025-05-16,62692.4902,32245.3743,47468.9323
2025-05-17,62692.4902,31922.9205,47307.7054
2025-05-18,62065.5653,31922.9205,46994.2429
2025-05-19,61444.9097,31207.4084,46326.1590
2025-05-20,60830.4606,31207.4084,46018.9345
2025-05-21,60830.4606,30895.3343,45862.8974
2025-05-22,60830.4606,30586.3809,45708.4208
2025-05-23,60830.4606,30586.3809,45708.4208
2025-05-24,62054.8821,30280.5171,46167.6996
2025-05-25,62054.8821,30280.5171,46167.6996
2025-05-26,61434.3332,30398.8669,45916.6001
2025-05-27,61434.3332,30094.8782,45764.6057
2025-05-28,60819.9899,30094.8782,45457.4341
2025-05-29,60819.9899,30094.8782,45457.4341
2025-05-30,60469.3259,29793.9294,45131.6277
2025-05-31,60469.3259,29793.9294,45131.6277
2025-06-01,61593.2062,29793.9294,45693.5678
2025-06-02,60977.2741,29806.2811,45391.7776
2025-06-03,60367.5014,29806.2811,45086.8912
2025-06-04,59166.1881,29847.9936,44507.0908
2025-06-05,58574.5262,29549.5136,44062.0199
2025-06-06,58574.5262,29549.5136,44062.0199
2025-06-07,58290.3338,30034.3068,44162.3203
2025-06-08,58290.3338,29733.9637,44012.1488
2025-06-09,57375.2849,29733.9637,43554.6243
2025-06-10,57375.2849,29436.6241,43405.9545
2025-06-11,59538.7798,29436.6241,44487.7019
2025-06-12,59538.7798,29436.6241,44487.7019
2025-06-13,59538.7798,31202.3196,45370.5497
2025-06-14,61129.7446,31202.3196,46166.0321
2025-06-15,61129.7446,31202.3196,46166.0321
2025-06-16,61129.7446,32441.5562,46785.6504
2025-06-17,61129.7446,32117.1406,46623.4426
2025-06-18,60518.4472,32117.1406,46317.7939
2025-06-19,60518.4472,32117.1406,46317.7939
2025-06-20,60518.4472,32117.1406,46317.7939
2025-06-21,59805.1074,31478.0095,45641.5584
2025-06-22,59074.1517,31915.9808,45495.0662
2025-06-23,58483.4102,31915.9808,45199.6955
2025-06-24,58483.4102,31795.6903,45139.5503
2025-06-25,58483.4102,31795.6903,45139.5503
2025-06-26,58483.4102,31795.6903,45139.5503
2025-06-27,60517.6962,31795.6903,46156.6932
2025-06-28,60517.6962,32171.7552,46344.7257
2025-06-29,60517.6962,32171.7552,46344.7257
2025-06-30,59912.5192,31850.0377,45881.2784
2025-07-01,59313.3940,31531.5373,45422.4657
2025-07-02,59313.3940,31531.5373,45422.4657
2025-07-03,58895.9378,31216.2219,45056.0799
2025-07-04,58895.9378,31216.2219,45056.0799
2025-07-05,59877.0320,32314.1221,46095.5770
2025-07-06,59877.0320,32389.2233,46133.1277
2025-07-07,59278.2617,31744.6778,45511.4697
2025-07-08,58685.4791,31744.6778,45215.0784
2025-07-09,58685.4791,31744.6778,45215.0784
2025-07-10,58098.6243,31112.9587,44605.7915
2025-07-11,58098.6243,31112.9587,44605.7915
2025-07-12,58098.6243,31112.9587,44605.7915
2025-07-13,62247.0080,33007.2242,47627.1161
2025-07-14,62247.0080,32677.1520,47462.0800
2025-07-15,62247.0080,32350.3804,47298.6942
2025-07-16,61007.7442,32350.3804,46679.0623
2025-07-17,61007.7442,32350.3804,46679.0623
2025-07-18,59793.6901,32350.3804,46072.0353
2025-07-19,59793.6901,34369.2279,47081.4590
2025-07-20,59195.7532,34369.2279,46782.4905
2025-07-21,59195.7532,34369.2279,46782.4905
2025-07-22,58603.7957,34935.0066,46769.4012
2025-07-23,58603.7957,34585.6566,46594.7261
2025-07-24,57437.5802,33897.4020,45667.4911
2025-07-25,57437.5802,33558.4280,45498.0041
2025-07-26,57031.5681,33558.4280,45294.9980
2025-07-27,57031.5681,33558.4280,45294.9980
2025-07-28,57031.5681,33558.4280,45294.9980
2025-07-29,56887.2086,33222.8437,45055.0261
2025-07-30,56887.2086,33222.8437,45055.0261
2025-07-31,55755.1531,33222.8437,44488.9984
2025-08-01,55755.1531,32890.6153,44322.8842
2025-08-02,55755.1531,32561.7091,44158.4311
2025-08-03,55755.1531,32561.7091,44158.4311
2025-08-04,57108.9257,32852.1262,44980.5259
2025-08-05,57108.9257,32852.1262,44980.5259
2025-08-06,55972.4581,33479.0115,44725.7348
2025-08-07,55972.4581,33479.0115,44725.7348
2025-08-08,54858.6062,33479.0115,44168.8088
2025-08-09,54310.0201,33479.0115,43894.5158
2025-08-10,53766.9199,33479.0115,43622.9657
2025-08-11,53229.2507,37205.9454,45217.5980
2025-08-12,53458.8137,37205.9454,45332.3795
2025-08-13,53458.8137,37205.9454,45332.3795
2025-08-14,53458.8137,37205.9454,45332.3795
2025-08-15,53744.2827,38058.2763,45901.2795
2025-08-16,53744.2827,38058.2763,45901.2795
2025-08-17,53744.2827,38058.2763,45901.2795
2025-08-18,53541.3459,37576.8579,45559.1019
2025-08-19,53390.7169,37576.8579,45483.7874
2025-08-20,53390.7169,37576.8579,45483.7874
2025-08-21,53317.2844,38015.4083,45666.3463
2025-08-22,52784.1115,37635.2542,45209.6829
2025-08-23,52256.2704,37635.2542,44945.7623
2025-08-24,52005.4846,37635.2542,44820.3694
2025-08-25,52005.4846,37635.2542,44820.3694
2025-08-26,52005.4846,38003.2600,45004.3723
2025-08-27,56221.4858,38516.8921,47369.1889
2025-08-28,56221.4858,38516.8921,47369.1889
2025-08-29,55659.2709,38516.8921,47088.0815
2025-08-30,55102.6782,38516.8921,46809.7851
2025-08-31,55241.6883,38516.8921,46879.2902
2025-09-01,54689.2714,38118.9765,46404.1239
2025-09-02,53600.9549,38118.9765,45859.9657
2025-09-03,53064.9453,37737.7867,45401.3660
2025-09-04,53064.9453,37737.7867,45401.3660
2025-09-05,52426.6018,37073.7164,44750.1591
2025-09-06,51902.3358,36702.9792,44302.6575
2025-09-07,51902.3358,36702.9792,44302.6575
2025-09-08,51902.3358,36702.9792,44302.6575
2025-09-09,51902.3358,36335.9494,44119.1426
2025-09-10,50558.9656,36335.9494,43447.4575
2025-09-11,50558.9656,35972.5899,43265.7777
2025-09-12,50558.9656,35972.5899,43265.7777
2025-09-13,50558.9656,35972.5899,43265.7777
2025-09-14,52038.1719,36750.9411,44394.5565
2025-09-15,52038.1719,36750.9411,44394.5565
2025-09-16,50492.5861,36383.4317,43438.0089
2025-09-17,50492.5861,36383.4317,43438.0089
2025-09-18,49987.6603,36245.3511,43116.5057
2025-09-19,49487.7837,36245.3511,42866.5674
2025-09-20,49487.7837,36042.3896,42765.0866
2025-09-21,49487.7837,36354.7650,42921.2744
2025-09-22,49487.7837,36354.7650,42921.2744
2025-09-23,49487.7837,36354.7650,42921.2744
2025-09-24,52555.5573,36354.7650,44455.1612
2025-09-25,52030.0017,36354.7650,44192.3834
2025-09-26,52030.0017,36354.7650,44192.3834
2025-09-27,53075.3042,40010.9316,46543.1179
2025-09-28,53075.3042,40010.9316,46543.1179
2025-09-29,53075.3042,39610.8223,46343.0633
2025-09-30,53075.3042,39214.7141,46145.0092
2025-10-01,58480.3692,38961.0318,48720.7005
2025-10-02,58480.3692,38961.0318,48720.7005
2025-10-03,58480.3692,38961.0318,48720.7005
2025-10-04,58480.3692,38961.0318,48720.7005
2025-10-05,61995.9837,39994.8815,50995.4326
2025-10-06,61376.0238,39594.9327,50485.4783
2025-10-07,60762.2636,39594.9327,50178.5981
2025-10-08,60762.2636,39225.1164,49993.6900
2025-10-09,60977.3806,39062.4100,50019.8953
2025-10-10,60977.3806,38285.0680,49631.2243
2025-10-11,60977.3806,37902.2174,49439.7990
2025-10-12,60977.3806,37902.2174,49439.7990
2025-10-13,65238.3858,37902.2174,51570.3016
2025-10-14,65692.3730,38362.1748,52027.2739
2025-10-15,65692.3730,37598.7675,51645.5703
2025-10-16,65692.3730,37598.7675,51645.5703
2025-10-17,65692.3730,37598.7675,51645.5703
2025-10-18,65692.3730,37598.7675,51645.5703
2025-10-19,65692.3730,37671.1125,51681.7428
2025-10-20,68740.4434,37294.4014,53017.4224
2025-10-21,68740.4434,36921.4574,52830.9504
2025-10-22,67687.7090,36186.7204,51937.2147
2025-10-23,67687.7090,36186.7204,51937.2147
2025-10-24,66340.7236,35466.6047,50903.6641
2025-10-25,66340.7236,35111.9386,50726.3311
2025-10-26,66340.7236,35111.9386,50726.3311
2025-10-27,66340.7236,35111.9386,50726.3311
2025-10-28,69427.9338,36780.5785,53104.2562
2025-10-29,69427.9338,36412.7727,52920.3533
2025-10-30,69427.9338,36412.7727,52920.3533
2025-10-31,69427.9338,36412.7727,52920.3533
2025-11-01,71220.2165,37483.6787,54351.9476
2025-11-02,71220.2165,37483.6787,54351.9476
2025-11-03,70508.0143,37108.8419,53808.4281
2025-11-04,70508.0143,37108.8419,53808.4281
2025-11-05,70508.0143,37108.8419,53808.4281
2025-11-06,76225.7216,41573.7678,58899.7447
2025-11-07,75463.4643,41573.7678,58518.6161
2025-11-08,74708.8297,41158.0301,57933.4299
2025-11-09,73961.7414,40991.4597,57476.6005
2025-11-10,73961.7414,40991.4597,57476.6005
2025-11-11,73961.7414,41306.6069,57634.1742
2025-11-12,76164.5311,41306.6069,58735.5690
2025-11-13,76438.8396,40893.5409,58666.1902
2025-11-14,75674.4512,40484.6054,58079.5283
2025-11-15,75674.4512,40484.6054,58079.5283
2025-11-16,75674.4512,41125.4740,58399.9626
2025-11-17,76424.1866,40714.2193,58569.2029
2025-11-18,76424.1866,40307.0771,58365.6318
2025-11-19,76349.9505,39904.0063,58126.9784
2025-11-20,75586.4510,39504.9663,57545.7086
2025-11-21,75586.4510,39504.9663,57545.7086
2025-11-22,75586.4510,39504.9663,57545.7086
2025-11-23,77189.2995,39981.9002,58585.5999
2025-11-24,77189.2995,39582.0812,58385.6904
2025-11-25,77245.7181,39582.0812,58413.8997
2025-11-26,76473.2610,39186.2604,57829.7607
2025-11-27,76473.2610,39186.2604,57829.7607
2025-11-28,76473.2610,38897.7218,57685.4914
2025-11-29,76473.2610,38897.7218,57685.4914
2025-11-30,76473.2610,38897.7218,57685.4914
2025-12-01,76854.7624,38508.7446,57681.7535
2025-12-02,76854.7624,38508.7446,57681.7535
2025-12-03,76086.2148,38424.9813,57255.5980
2025-12-04,76086.2148,38424.9813,57255.5980
2025-12-05,78522.7781,40966.3270,59744.5526
2025-12-06,77737.5504,40966.3270,59351.9387
2025-12-07,76960.1749,40788.6907,58874.4328
2025-12-08,76190.5731,40380.8038,58285.6884
2025-12-09,76190.5731,39976.9957,58083.7844
2025-12-10,76190.5731,39976.9957,58083.7844
2025-12-11,75428.6674,39976.9957,57702.8315
2025-12-12,75897.1837,40306.9661,58102.0749
2025-12-13,75897.1837,40306.9661,58102.0749
2025-12-14,75897.1837,39903.8965,57900.5401
2025-12-15,75897.1837,39903.8965,57900.5401
2025-12-16,75138.2119,39504.8575,57321.5347
2025-12-17,75182.2986,39504.8575,57343.5781
2025-12-18,75182.2986,39619.9300,57401.1143
2025-12-19,73686.1708,39260.4331,56473.3020
2025-12-20,73686.1708,39260.4331,56473.3020
2025-12-21,73686.1708,39260.4331,56473.3020
2025-12-22,72949.3091,38867.8288,55908.5690
2025-12-23,72219.8160,38479.1505,55349.4833
2025-12-24,72219.8160,38479.1505,55349.4833
2025-12-25,72276.4842,38479.8873,55378.1858
2025-12-26,71553.7194,38479.8873,55016.8034
2025-12-27,70838.1822,38095.0885,54466.6353
2025-12-28,70838.1822,38095.0885,54466.6353
2025-12-29,70838.1822,38095.0885,54466.6353
2025-12-30,70129.8004,37714.1376,53921.9690
2025-12-31,69428.5024,37714.1376,53571.3200
2026-01-01,69428.5024,37714.1376,53571.3200
2026-01-02,68734.2173,37714.1376,53224.1775
2026-01-03,68734.2173,37714.1376,53224.1775
2026-01-04,68734.2173,37714.1376,53224.1775
2026-01-05,68734.2173,37714.1376,53224.1775
2026-01-06,68734.2173,37714.1376,53224.1775
2026-01-07,77111.0116,41524.9413,59317.9765
2026-01-08,77111.0116,41524.9413,59317.9765
2026-01-09,77111.0116,41524.9413,59317.9765
2026-01-10,76339.9015,41524.9413,58932.4214
2026-01-11,76339.9015,42134.3468,59237.1242
2026-01-12,75576.5025,41713.0034,58644.7529
2026-01-13,74820.7375,41295.8733,58058.3054
2026-01-14,74820.7375,41295.8733,58058.3054
2026-01-15,74820.7375,41295.8733,58058.3054
2026-01-16,74820.7375,41295.8733,58058.3054
2026-01-17,75943.2217,42412.0140,59177.6178
2026-01-18,75943.2217,42412.0140,59177.6178
2026-01-19,75943.2217,41987.8938,58965.5578
2026-01-20,75943.2217,41987.8938,58965.5578
2026-01-21,75943.2217,41987.8938,58965.5578
2026-01-22,81574.5810,46413.7414,63994.1612
2026-01-23,81574.5810,46413.7414,63994.1612
2026-01-24,80758.8352,46413.7414,63586.2883
2026-01-25,80758.8352,46413.7414,63586.2883
2026-01-26,80758.8352,45949.6040,63354.2196
2026-01-27,80758.8352,45490.1080,63124.4716
2026-01-28,79951.2469,45490.1080,62720.6774
2026-01-29,79951.2469,45490.1080,62720.6774
2026-01-30,79151.7344,45035.2069,62093.4706
2026-01-31,82384.5743,45035.2069,63709.8906
2026-02-01,82384.5743,45035.2069,63709.8906
2026-02-02,82384.5743,45035.2069,63709.8906
2026-02-03,82384.5743,52373.5305,67379.0524
2026-02-04,82384.5743,51849.7952,67117.1848
2026-02-05,82384.5743,51849.7952,67117.1848
2026-02-06,82384.5743,51849.7952,67117.1848
2026-02-07,97336.2248,51728.3593,74532.2921
2026-02-08,97336.2248,51728.3593,74532.2921
2026-02-09,96362.8626,51211.0757,73786.9691
2026-02-10,95399.2340,50698.9649,73049.0994
2026-02-11,95399.2340,50698.9649,73049.0994
2026-02-12,94445.2416,49690.0555,72067.6486
2026-02-13,93500.7892,49690.0555,71595.4224
2026-02-14,93500.7892,49690.0555,71595.4224
2026-02-15,93500.7892,49690.0555,71595.4224
2026-02-16,93756.6845,50161.4873,71959.0859
2026-02-17,91890.9265,50541.7615,71216.3440
2026-02-18,90972.0172,50541.7615,70756.8893
2026-02-19,90972.0172,50036.3439,70504.1805
2026-02-20,90062.2970,49535.9804,69799.1387
2026-02-21,89161.6740,49535.9804,69348.8272
2026-02-22,88270.0573,49535.9804,68903.0189
2026-02-23,88270.0573,49535.9804,68903.0189
2026-02-24,88270.0573,49535.9804,68903.0189
2026-02-25,88270.0573,49535.9804,68903.0189
2026-02-26,92660.1144,50728.8384,71694.4764
2026-02-27,92307.0394,52076.6481,72191.8437
2026-02-28,92307.0394,52076.6481,72191.8437
2026-03-01,92041.6099,52456.6122,72249.1111
2026-03-02,91121.1938,51932.0461,71526.6200
2026-03-03,91121.1938,51932.0461,71526.6200
2026-03-04,90209.9819,51412.7257,70811.3538
2026-03-05,90209.9819,51412.7257,70811.3538
2026-03-06,91782.7222,51895.8041,71839.2632
2026-03-07,91782.7222,51895.8041,71839.2632
2026-03-08,91782.7222,51895.8041,71839.2632
2026-03-09,91782.7222,51895.8041,71839.2632
2026-03-10,94083.0155,52117.8335,73100.4245
2026-03-11,94083.0155,51596.6552,72839.8353
2026-03-12,94250.6079,51596.6552,72923.6316
2026-03-13,94250.6079,51596.6552,72923.6316
2026-03-14,93592.4776,51080.6886,72336.5831
2026-03-15,93592.4776,50569.8817,72081.1797
2026-03-16,93592.4776,50064.1829,71828.3303
2026-03-17,93592.4776,50064.1829,71828.3303
2026-03-18,96496.7748,50064.1829,73280.4789
2026-03-19,96496.7748,53515.2139,75005.9944
2026-03-20,96496.7748,53515.2139,75005.9944
2026-03-21,99575.5659,54861.9349,77218.7504
2026-03-22,99575.5659,54861.9349,77218.7504
2026-03-23,97594.0122,53770.1824,75682.0973
2026-03-24,96618.0721,53770.1824,75194.1272
2026-03-25,96597.8483,53436.4450,75017.1466
2026-03-26,95631.8698,53436.4450,74534.1574
2026-03-27,95631.8698,53436.4450,74534.1574
2026-03-28,95631.8698,53436.4450,74534.1574
2026-03-29,100036.7032,55727.7352,77882.2192
2026-03-30,99036.7032,55727.7352,77382.2192
2026-03-31,98046.3361,55595.3196,76820.8279
2026-04-01,97065.8728,55595.3196,76330.5962
2026-04-02,96095.2140,55039.3664,75567.2902
2026-04-03,96095.2140,55039.3664,75567.2902
2026-04-04,96095.2140,55039.3664,75567.2902
2026-04-05,95366.9964,55187.3652,75277.1808
2026-04-06,95366.9964,54635.4916,75001.2440
2026-04-07,96391.8502,55188.7017,75790.2759
2026-04-08,95427.9317,54636.8147,75032.3732
2026-04-09,94473.6524,54235.4671,74354.5597
2026-04-10,94473.6524,54235.4671,74354.5597
2026-04-11,93528.9158,54235.4671,73882.1915
2026-04-12,92593.6267,54235.4671,73414.5469
2026-04-13,92593.6267,53693.1124,73143.3696
2026-04-14,92561.5879,53456.7753,73009.1816
2026-04-15,93561.2070,54440.8361,74001.0215
2026-04-16,92625.5949,54440.8361,73533.2155
2026-04-17,92625.5949,53896.4277,73261.0113
2026-04-18,92625.5949,53896.4277,73261.0113
2026-04-19,93683.7611,53357.4635,73520.6123
2026-04-20,92746.9235,53357.4635,73052.1935
2026-04-21,90901.2597,53456.5488,72178.9042
2026-04-22,90901.2597,53456.5488,72178.9042
2026-04-23,90901.2597,53517.4861,72209.3729
2026-04-24,90707.9895,53517.4861,72112.7378
2026-04-25,90707.9895,53517.4861,72112.7378
2026-04-26,90707.9895,53517.4861,72112.7378
2026-04-27,90707.9895,53296.9364,72002.4630
2026-04-28,89800.9096,52236.3274,71018.6185
2026-04-29,89800.9096,52236.3274,71018.6185
2026-04-30,87797.1060,51196.8245,69496.9653
2026-05-01,87797.1060,51196.8245,69496.9653
2026-05-02,87797.1060,51196.8245,69496.9653
2026-05-03,87797.1060,51196.8245,69496.9653
2026-05-04,87797.1060,51196.8245,69496.9653
2026-05-05,87797.1060,51196.8245,69496.9653
2026-05-06,87797.1060,51196.8245,69496.9653
2026-05-07,87797.1060,52880.6872,70338.8966
2026-05-08,94845.3634,52880.6872,73863.0253
2026-05-09,94845.3634,53414.9629,74130.1631
2026-05-10,93896.9098,53414.9629,73655.9363
2026-05-11,92028.3613,52352.0051,72190.1832
2026-05-12,92028.3613,52352.0051,72190.1832
2026-05-13,91108.0776,52352.0051,71730.0414
2026-05-14,91108.0776,50968.6039,71038.3408
2026-05-15,89295.0269,50968.6039,70131.8154
2026-05-16,88402.0766,50968.6039,69685.3403
2026-05-17,88402.0766,50968.6039,69685.3403
2026-05-18,88723.8401,50968.6039,69846.2220
2026-05-19,88723.8401,50968.6039,69846.2220
2026-05-20,88723.8401,50968.6039,69846.2220
2026-05-21,89249.4111,52874.7653,71062.0882
2026-05-22,88356.9170,52874.7653,70615.8412
2026-05-23,88356.9170,52874.7653,70615.8412
2026-05-24,89749.4584,53728.0202,71738.7393
2026-05-25,89749.4584,53728.0202,71738.7393
2026-05-26,88851.9638,53728.0202,71289.9920
2026-05-27,88851.9638,53728.0202,71289.9920
2026-05-28,88851.9638,53190.7400,71021.3519
2026-05-29,91456.9980,53190.7400,72323.8690
2026-05-30,91456.9980,52658.8326,72057.9153
2026-05-31,91456.9980,52658.8326,72057.9153
2026-06-01,91456.9980,51610.9218,71533.9599
2026-06-02,91456.9980,51094.8126,71275.9053
2026-06-03,91456.9980,51094.8126,71275.9053
2026-06-04,91456.9980,51094.8126,71275.9053
2026-06-05,91456.9980,51094.8126,71275.9053
2026-06-06,91456.9980,51094.8126,71275.9053
2026-06-07,91456.9980,51094.8126,71275.9053
2026-06-08,112112.1115,58637.3802,85374.7458
2026-06-09,112112.1115,58637.3802,85374.7458
2026-06-10,112112.1115,59050.9349,85581.5232
2026-06-11,112315.6718,59050.9349,85683.3033
2026-06-12,111315.6718,59050.9349,85183.3033
2026-06-13,110315.6718,58460.4255,84388.0486
2026-06-14,110315.6718,58460.4255,84388.0486
2026-06-15,108315.6718,57875.8213,83095.7465
2026-06-16,108315.6718,57875.8213,83095.7465
2026-06-17,109316.5106,59600.2933,84458.4020
2026-06-18,108316.5106,59600.2933,83958.4020
2026-06-19,108316.5106,59600.2933,83958.4020
2026-06-20,109674.6876,59600.2933,84637.4904
2026-06-21,109674.6876,59774.8394,84724.7635
2026-06-22,110264.0013,59774.8394,85019.4203
2026-06-23,108264.0013,59177.0910,83720.5461
2026-06-24,108264.0013,59177.0910,83720.5461
2026-06-25,108145.8362,59177.0910,83661.4636
2026-06-26,107666.5656,60192.3307,83929.4481
2026-06-27,107666.5656,60192.3307,83929.4481
2026-06-28,106666.5656,59590.4074,83128.4865
2026-06-29,106666.5656,59590.4074,83128.4865
2026-06-30,105666.5656,58994.5033,82330.5344
2026-07-01,104666.5656,58404.5583,81535.5619
2026-07-02,104666.5656,57820.5127,81243.5391
2026-07-03,104666.5656,57820.5127,81243.5391
2026-07-04,104666.5656,57820.5127,81243.5391
2026-07-05,104666.5656,57820.5127,81243.5391
2026-07-06,104666.5656,57820.5127,81243.5391
2026-07-07,106963.0397,59665.6556,83314.3476
2026-07-08,105963.0397,59068.9991,82516.0194
2026-07-09,105963.0397,59068.9991,82516.0194
2026-07-10,104963.0397,59068.9991,82016.0194
2026-07-11,104963.0397,58794.3797,81878.7097
2026-07-12,105079.0230,58921.2426,82000.1328
2026-07-13,105079.0230,58921.2426,82000.1328
2026-07-14,105079.0230,58921.2426,82000.1328
2026-07-15,104079.0230,58332.0302,81205.5266
2026-07-16,104079.0230,58332.0302,81205.5266
2026-07-17,103604.3245,60965.7227,82285.0236
2026-07-18,103175.7797,60356.0654,81765.9226
2026-07-19,103175.7797,60356.0654,81765.9226
2026-07-20,103107.7821,60356.0654,81731.9238
2026-07-21,102107.7821,59154.9797,80631.3809
2026-07-22,102107.7821,59154.9797,80631.3809
2026-07-23,102614.2290,59154.9797,80884.6044
2026-07-24,102614.2290,59453.3211,81033.7751
2026-07-25,102550.7592,59754.9129,81152.8361
2026-07-26,101981.5825,59438.1522,80709.8673
2026-07-27,100981.5825,59438.1522,80209.8673
2026-07-28,99981.5825,63330.8176,81656.2000
2026-07-29,99731.8820,62697.5094,81214.6957
2026-07-30,98734.5632,62697.5094,80716.0363
2026-07-31,98734.5632,62697.5094,80716.0363
2026-08-01,97929.7471,62697.5094,80313.6283
2026-08-02,97929.7471,62572.1548,80250.9510
2026-08-03,97762.1094,61326.9690,79544.5392
2026-08-04,95816.6435,60713.6993,78265.1714
2026-08-05,95816.6435,60713.6993,78265.1714
2026-08-06,95816.6435,60713.6993,78265.1714
2026-08-07,96056.9004,60713.6993,78385.2998
2026-08-08,95096.3314,60713.6993,77905.0153
2026-08-09,95096.3314,60713.6993,77905.0153
2026-08-10,94145.3681,61291.8429,77718.6055
2026-08-11,94145.3681,61291.8429,77718.6055
2026-08-12,94810.7911,61503.3599,78157.0755
2026-08-13,93862.6832,60888.3263,77375.5047
2026-08-14,92924.0563,60888.3263,76906.1913
2026-08-15,91994.8158,60888.3263,76441.5710
2026-08-16,91994.8158,60888.3263,76441.5710
2026-08-17,91994.8158,60888.3263,76441.5710
2026-08-18,91074.8676,59676.6486,75375.7581
2026-08-19,91074.8676,59079.8821,75077.3749
2026-08-20,91074.8676,59079.8821,75077.3749
2026-08-21,91074.8676,59079.8821,75077.3749
2026-08-22,91074.8676,59079.8821,75077.3749
2026-08-23,91074.8676,59079.8821,75077.3749
2026-08-24,146656.7779,83433.9730,115045.3754
2026-08-25,145656.7779,82599.6332,114128.2055
2026-08-26,145656.7779,82599.6332,114128.2055
2026-08-27,144817.9665,81773.6369,113295.8017
2026-08-28,143817.9665,81773.6369,112795.8017
2026-08-29,143817.9665,80955.9005,112386.9335
2026-08-30,144231.8266,80955.9005,112593.8636
2026-08-31,143231.8266,80146.3415,111689.0841
2026-09-01,142231.8266,80146.3415,111189.0841
2026-09-02,142231.8266,80146.3415,111189.0841
2026-09-03,142231.8266,80146.3415,111189.0841
2026-09-04,141373.1746,79981.5652,110677.3699
2026-09-05,142709.3200,80685.6762,111697.4981
2026-09-06,142709.3200,79878.8195,111294.0697
2026-09-07,141709.3200,79080.0313,110394.6756
2026-09-08,139709.3200,79080.0313,109394.6756
2026-09-09,139984.5853,79080.0313,109532.3083
