id,direction,signal_time,entry_time,exit_time,outcome,entry,stop,exit,risk,net_pnl,commission
1,BUY,2022-01-01 00:30,2022-01-01 00:45,2022-01-01 04:15,time,46610.81,46077.99,46648.04,532.82,-1.76,8.75
2,BUY,2022-01-01 05:15,2022-01-01 05:30,2022-01-01 06:45,sl,47379.13,47032.13,47032.13,347.00,-113.58,13.60
3,BUY,2022-01-01 15:30,2022-01-01 15:45,2022-01-02 04:45,time,47342.12,47002.76,47159.47,339.36,-66.96,13.76
4,SELL,2022-01-02 04:45,2022-01-02 05:00,2022-01-02 06:30,sl,46910.30,47231.60,47231.60,321.29,-112.56,14.38
5,BUY,2022-01-02 16:30,2022-01-02 16:45,2022-01-02 18:00,sl,47546.50,47236.11,47236.11,310.39,-111.87,14.82
6,SELL,2022-01-02 18:15,2022-01-02 18:30,2022-01-02 22:15,time,46949.02,47351.57,47191.31,402.55,-68.96,11.22
7,SELL,2022-01-03 03:30,2022-01-03 03:45,2022-01-03 05:30,sl,46787.72,47073.51,47073.51,285.79,-110.88,15.64
8,BUY,2022-01-03 11:00,2022-01-03 11:15,2022-01-03 14:00,time,47335.01,47068.85,47153.50,266.16,-80.90,16.71
9,SELL,2022-01-03 15:45,2022-01-03 16:00,2022-01-03 23:45,time,46693.44,47109.24,46522.16,415.80,27.98,10.46
10,BUY,2022-01-04 07:30,2022-01-04 07:45,2022-01-04 16:30,time,46519.06,46187.62,46698.38,331.44,37.48,13.16
11,SELL,2022-01-04 18:30,2022-01-04 18:45,2022-01-05 01:00,time,45990.20,46479.96,46271.56,489.76,-62.84,8.85
12,BUY,2022-01-05 03:00,2022-01-05 03:15,2022-01-05 11:45,time,46445.55,46084.18,46203.95,361.37,-74.38,11.97
13,SELL,2022-01-05 18:00,2022-01-05 18:15,2022-01-05 18:30,sl,45781.09,46336.00,46336.00,554.91,-100.29,7.69
14,SELL,2022-01-05 19:45,2022-01-05 20:00,2022-01-06 13:00,time,44685.93,45393.75,43062.77,707.82,204.39,5.68
